tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation,oracle_near_feasible,alpha_error_to_center_rad,alpha_margin_low_rad,alpha_margin_high_rad,dynamic_pressure_scaled,mach_scaled,actuator_tau_s,alpha_min_rate_radps,alpha_max_rate_radps
moderate,24,79,slack_oracle,20.0,0.210440782158575,0.04658242159372421,1.0184965155888366,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,0.06026245568395222,0.04764879610544295,0.9496683905888366,20.332902889650182,80324.21875,117.11656459345757,0.3499999490016632,0.3499999368065462,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.06026245568395222,0.13026245568395223,0.009737544316047786,0.011711656459345757,1.016645144482509,0.5306151266011491,0.002632887517146798,0.002632887517146798
moderate,24,79,slack_oracle,21.0,0.2106913852404518,0.046570336447062474,1.0650728955462962,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,0.057797866721933294,0.04768203322440623,0.9973339014056712,20.27283107707244,80160.84912109375,119.46386215908987,0.3499999404806625,0.3499999249445377,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.057797866721933294,0.1277978667219333,0.012202133278066712,0.011946386215908987,1.0136415538536219,0.5306151266011491,0.0027151920438957255,0.0027151920438957255
moderate,24,79,slack_oracle,22.0,0.21088153382972485,0.04655799765358236,1.1116370633213717,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,0.05519566277348342,0.0477142549778011,1.0450321414463717,20.210805232059418,79990.73828125,121.96208552875365,0.34999992962522497,0.34999990933222946,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.05519566277348342,0.12519566277348343,0.014804337226516584,0.012196208552875365,1.0105402616029708,0.5306151266011491,0.0027923525377229197,0.0027923525377229197
moderate,24,79,slack_oracle,23.0,0.2110229320499985,0.0465453910162087,1.158188758206136,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,0.05247269199512883,0.04774544716855245,1.092762088284261,20.146880410522424,79814.00048828125,124.61689497745068,0.3499999154460556,0.3499998881239159,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.05247269199512883,0.12247269199512884,0.017527308004871178,0.012461689497745069,1.0073440205261213,0.5306151266011491,0.0028643689986282417,0.0028643689986282417
moderate,24,79,slack_oracle,24.0,0.21112495430914935,0.04653249015427558,1.2047276991965685,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,0.04964347282766787,0.04777558341599434,1.1405226991965685,20.08111020126924,79630.75,127.43433688679012,0.3499998963554662,0.3499998573779958,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.04964347282766787,0.11964347282766788,0.020356527172332134,0.012743433688679012,1.004055510063462,0.5306151266011491,0.0029312414266118025,0.0029312414266118025
moderate,24,79,slack_oracle,25.0,0.21119510467060967,0.04651927851041875,1.251253583813774,0.164474451303155,-0.0012853686523437435,0.062940673828125,0.09447445130315499,0.234474451303155,-0.08,0.08,0.04672065336745468,0.0478046471627625,1.1883129099856489,20.01354684669993,79441.10107421875,130.42085845175828,0.34999986912103676,0.34999980923012,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.04672065336745468,0.11672065336745469,0.023279346632545328,0.013042085845175827,1.0006773423349966,0.5306151266011491,0.002992969821673519,0.002992969821673519
moderate,24,79,slack_oracle,26.0,0.21123938998544128,0.0465057385271497,1.297766092516684,0.16752400548696844,-0.0013268823242187505,0.061634453125,0.09752400548696843,0.23752400548696845,-0.08,0.08,0.04371538449847284,0.04783262085136845,1.2361316393916841,19.944241348659794,79245.16796875,133.58332321241127,0.3499998272739151,0.3499995293561451,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.04371538449847284,0.11371538449847285,0.026284615501527164,0.013358332321241128,0.9972120674329897,0.5306151266011491,0.0030495541838134466,0.0030495541838134466
moderate,24,79,slack_oracle,27.0,0.2112626146604951,0.046491851647865234,1.3442648877028336,0.170625,-0.0013676342773437516,0.060287099609375,0.10062499999999999,0.240625,-0.08,0.08,0.04063761466049509,0.047859485925208986,1.2839777880934586,19.87324356180684,79043.06494140625,136.92902743426504,0.34999961911211314,0.34112092682787243,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.04063761466049509,0.1106376146604951,0.029362385339504915,0.013692902743426504,0.9936621780903421,0.5306151266011491,0.0031009945130315575,0.0031009945130315575
moderate,24,79,slack_oracle,28.0,0.2112686392070752,0.04647769129365281,1.390749637252212,0.17377229080932782,-0.001407624511718747,0.058899375000000004,0.10377229080932782,0.24377229080932783,-0.08,0.08,0.037496348397747375,0.04788531580537156,1.331850262252212,19.800602276399946,78834.90625,140.46571735643462,0.34379587844508924,0.3181405775308266,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.037496348397747375,0.10749634839774738,0.03250365160225263,0.014046571735643462,0.9900301138199973,0.5306151266011491,0.003147290809327824,0.003147290809327824
moderate,24,79,slack_oracle,29.0,0.21126067631611464,0.04646343450388029,1.4372201347069193,0.17696073388203018,-0.0014468530273437502,0.057472041015625,0.10696073388203017,0.2469607338820302,-0.08,0.08,0.03429994243408446,0.04791028753122404,1.3797480936912943,19.726365292062432,78620.80615234375,144.20160732253274,0.3258699465047463,0.2868185607137094,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.03429994243408446,0.10429994243408447,0.035700057565915544,0.014420160732253273,0.9863182646031217,0.5306151266011491,0.003188443072702357,0.003188443072702357
moderate,24,79,slack_oracle,30.0,0.21124148529248757,0.04644924835947147,1.483676373277099,0.1801851851851852,-0.0014853198242187476,0.056005859375,0.11018518518518519,0.2501851851851852,-0.08,0.08,0.03105630010730237,0.04793456818369022,1.427670513902099,19.65057948379968,78400.87890625,148.14539880568097,0.2985838707652475,0.2513979619489332,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.031056300107302398,0.10105630010730238,0.03894369989269761,0.014814539880568097,0.9825289741899841,0.5306151266011491,0.003224451303155018,0.0032244513031549904
moderate,24,79,slack_oracle,31.0,0.21121341400606394,0.04643525248923386,1.5301184952734312,0.1834405006858711,-0.001523024902343753,0.054501591796875,0.11344050068587108,0.2534405006858711,-0.08,0.08,0.027772913320192855,0.04795827739157761,1.4756169034765563,19.573290861329905,78175.23876953125,152.3063003355444,0.2656140220462157,0.21498601846229115,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.027772913320192855,0.09777291332019286,0.04222708667980715,0.015230630033554439,0.9786645430664953,0.5306151266011491,0.0032553155006858903,0.003255315500685918
moderate,24,79,slack_oracle,32.0,0.21117843049840035,0.046421516642427135,1.576546737336611,0.186721536351166,-0.0015599682617187527,0.05295999999999999,0.116721536351166,0.256721536351166,-0.08,0.08,0.024456894147234343,0.04798148490414589,1.5235867373366112,19.494544622611564,77944.0,156.69404833189384,0.230239104809664,0.1798264266406201,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.024456894147234343,0.09445689414723435,0.045543105852765664,0.015669404833189383,0.9747272311305781,0.5306151266011491,0.003281035665294918,0.003281035665294918
moderate,24,79,slack_oracle,33.0,0.21113815475912429,0.046408066960670236,1.622961382273871,0.19002314814814816,-0.0015961499023437464,0.051381845703125005,0.12002314814814816,0.2600231481481482,-0.08,0.08,0.021115006610976123,0.04800421686301398,1.5715795365707461,19.414385202309198,77707.27685546875,161.3189288457153,0.1950146402512967,0.14749346178913075,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.021115006610976095,0.09111500661097613,0.04888499338902391,0.01613189288457153,0.97071926011546,0.5306151266011491,0.003301611796982157,0.0033016117969821845
moderate,24,79,slack_oracle,34.0,0.21109389169033005,0.046394893469761944,1.6693627190827904,0.19334019204389574,-0.001631569824218762,0.049767890625000005,0.12334019204389574,0.26334019204389575,-0.08,0.08,0.017753699646434307,0.048026463293980706,1.6195948284577903,19.33285631582411,77465.18359375,166.1918002052219,0.16181053114010324,0.11903231540176533,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.017753699646434307,0.08775369964643431,0.0522463003535657,0.016619180020522192,0.9666428157912055,0.5306151266011491,0.003317043895747579,0.003317043895747551
moderate,24,79,slack_oracle,35.0,0.21104666429550012,0.046381956964299996,1.7157510104644744,0.19666752400548698,-0.0016662280273437372,0.048118896484375,0.12666752400548698,0.266667524005487,-0.08,0.08,0.014379140290013137,0.04804818499164373,1.6676321139800994,19.25000099942194,77217.83447265625,171.32411656020474,0.13192043605147225,0.095066276149417,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.014379140290013137,0.08437914029001314,0.05562085970998687,0.017132411656020474,0.962500049971097,0.5306151266011491,0.00332733196159124,0.00332733196159124
moderate,24,79,slack_oracle,36.0,0.21099724611813334,0.04636919501658212,1.762126466815966,0.2,-0.001700124511718755,0.046435625,0.13,0.27,-0.08,0.08,0.010997246118133325,0.048069319528300875,1.715690841815966,19.165861646911356,76965.34375,176.72795231389205,0.10616961113109555,0.07588969546286205,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.010997246118133325,0.08099724611813333,0.05900275388186668,0.017672795231389204,0.9582930823455678,0.5306151266011491,0.003332475994513029,0.003332475994513029
moderate,24,79,slack_oracle,37.0,0.2109461922548144,0.04635652710061656,1.8084892257874414,0.20333247599451304,-0.001733259277343746,0.044718837890624995,0.13333247599451303,0.27333247599451305,-0.08,0.08,0.007613716260301356,0.048089786377960304,1.7637703878968165,19.080480043263627,76707.82568359375,182.4160274268472,0.0850123575388635,0.061564895756049794,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.007613716260301356,0.07761371626030136,0.06238628373969865,0.01824160274268472,0.9540240021631814,0.5306151266011491,0.003332475994513029,0.003332475994513029
moderate,24,79,slack_oracle,38.0,0.21089386838063265,0.046343858621682034,1.8548393364642517,0.20665980795610428,-0.0017656323242187522,0.042969296875,0.13665980795610427,0.2766598079561043,-0.08,0.08,0.004234060424528369,0.048109490945900786,1.8118700395892517,18.99389739550893,76445.39453125,188.40173357233184,0.06862909212727593,0.05203742406646168,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.004234060424528369,0.07423406042452838,0.06576593957547164,0.018840173357233182,0.9496948697754466,0.5306151266011491,0.00332733196159124,0.00332733196159124
moderate,24,79,slack_oracle,39.0,0.21084047700302994,0.04633108327059409,1.9011767468675922,0.20997685185185183,-0.0017972436523437524,0.041187763671875,0.13997685185185182,0.27997685185185184,-0.08,0.08,0.0008636251511781046,0.04812832692293784,1.8599889831957173,18.90615436120024,76178.16455078125,194.69916111696458,0.05703612296161039,0.04726387521659528,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,0.0008636251511781046,0.07086362515117811,0.0691363748488219,0.019469916111696458,0.945307718060012,0.5306151266011491,0.003317043895747551,0.003317043895747551
moderate,24,79,slack_oracle,40.0,0.21078607965773208,0.04631808293543666,1.9475012927428965,0.21327846364883404,-0.0018280932617187468,0.039375,0.14327846364883404,0.283278463648834,-0.08,0.08,-0.002492383991101965,0.04814617619715541,1.9081262927428966,18.817291074697604,75906.25,201.32312689437006,0.05020803513029893,0.04726387521659528,0.0,False,False,oracle_solution,0.0,False,0.5306151266011491,False,True,-0.0024923839911019374,0.06750761600889804,0.07249238399110194,0.020132312689437007,0.9408645537348802,0.5306151266011491,0.0033016117969822123,0.0033016117969821845
moderate,27,82,slack_oracle,0.0,0.07434415353623311,0.04689784075873361,0.0743818325151864,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.045655846463766886,0.04691304339545236,-0.005618167484813599,21.012104371718653,82000.0,96.02726214802813,0.0,0.18000000997192295,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,-0.045655846463766886,0.02434415353623312,0.11565584646376689,0.009602726214802813,1.0506052185859327,0.6430061431699842,0.0,0.0
moderate,27,82,slack_oracle,1.0,0.1017585548731191,0.04689526975690419,0.12127868599757047,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.01833318038065318,0.046955794659247936,0.041309027794445466,21.00908182581111,81995.44873046875,96.0685602298398,0.1312282446628282,0.3500000099712468,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,-0.01833318038065318,0.05166681961934683,0.08833318038065319,0.00960685602298398,1.0504540912905553,0.6430061431699842,9.173525377229041e-05,9.173525377229041e-05
moderate,27,82,slack_oracle,2.0,0.12375575645518286,0.04689010782087624,0.1681717023497324,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.0033922447953749074,0.047010427645095,0.08829256172473239,21.00134410223131,81981.87109375,96.20356559270985,0.2907228732891829,0.35000000997052877,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.0033922447953748935,0.07339224479537491,0.06660775520462511,0.009620356559270985,1.0500672051115656,0.6430061431699842,0.0002717764060356648,0.00027177640603567865
moderate,27,82,slack_oracle,3.0,0.14140345865269976,0.046883378535024445,0.21505857068177361,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.020593273467514578,0.04706273156236819,0.13532936169739862,20.98953738670099,81959.38134765625,96.436825736233,0.3339386186468911,0.350000009969506,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.020593273467514578,0.09059327346751458,0.04940672653248543,0.0096436825736233,1.0494768693350496,0.6430061431699842,0.00044667352537723637,0.0004466735253772225
moderate,27,82,slack_oracle,4.0,0.1555596588463617,0.04687581919269856,0.26193823269102334,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.03413304704937953,0.0471134437044173,0.18241760769102333,20.973993032370615,81928.09375,96.77030507346042,0.3456481079432434,0.35000000996812375,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.03413304704937953,0.10413304704937953,0.03586695295062048,0.009677030507346042,1.0486996516185307,0.6430061431699842,0.0006164266117969774,0.0006164266117969774
moderate,27,82,slack_oracle,5.0,0.16691326639773899,0.04686769851852392,0.3088100321647062,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.04470561893546189,0.04716283279586768,0.2295558817740812,20.95494384003998,81888.12255859375,97.20537020188468,0.34882084367675104,0.3500000099661922,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.044705618935461905,0.1147056189354619,0.025294381064538102,0.009720537020188467,1.047747192001999,0.6430061431699842,0.0007810356652949296,0.0007810356652949157
moderate,27,82,slack_oracle,6.0,0.17601729522565804,0.046859142730535513,0.35567348272252,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.05286914707750989,0.04721102505475426,0.27674293584751997,20.932572348428415,81839.58203125,97.74323405265748,0.34968050986428667,0.3500000099633805,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.05286914707750989,0.1228691470775099,0.017130852922490114,0.009774323405265748,1.0466286174214208,0.6430061431699842,0.0009405006858710513,0.0009405006858710652
moderate,27,82,slack_oracle,7.0,0.18331563383428817,0.04685022703251366,0.4025281909688799,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.059072664012614656,0.047258095684857414,0.3239776147970049,20.907030470688255,81782.58642578125,98.38513610383856,0.3499134400579029,0.3500000099590572,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.059072664012614656,0.12907266401261466,0.01092733598738535,0.009838513610383856,1.0453515235344129,0.6430061431699842,0.0010948216735253702,0.0010948216735253702
moderate,27,82,slack_oracle,8.0,0.18916456722817754,0.04684100292211881,0.44937382458014685,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.06367759877824614,0.04730409618383755,0.37125882458014686,20.878449470932924,81717.25,99.13243363161222,0.3499765534775682,0.35000000995186503,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06367759877824614,0.13367759877824614,0.0063224012217538705,0.009913243363161222,1.0439224735466461,0.6430061431699842,0.0012439986282578863,0.0012439986282578863
moderate,27,82,slack_oracle,9.0,0.19385006113660178,0.04683150757691048,0.49621009480737527,0.126875,-0.0005175561523437511,0.077624580078125,0.05687499999999998,0.196875,-0.08,0.08,0.06697506113660179,0.04734906372925423,0.41858551472925026,20.84694573386822,81643.68701171875,99.98665450606008,0.3499936543207761,0.3500000099383686,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06697506113660179,0.1369750611366018,0.003024938863398219,0.009998665450606008,1.0423472866934111,0.6430061431699842,0.0013880315500685858,0.0013880315500685858
moderate,27,82,slack_oracle,10.0,0.19760163793765906,0.04682176796469015,0.5430367446524931,0.12840192043895748,-0.0005712573242187546,0.077080078125,0.05840192043895748,0.1984019204389575,-0.08,0.08,0.06919971749870157,0.0473930252889089,0.46595666652749307,20.81262440308339,81562.01171875,100.94953086698972,0.349998287856855,0.35000000990767743,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06919971749870157,0.13919971749870158,0.0008002825012984327,0.010094953086698971,1.0406312201541694,0.6430061431699842,0.0015269204389574964,0.0015269204389574964
moderate,27,82,slack_oracle,11.0,0.20060351499083762,0.04681180319523893,0.5898535399774896,0.13006258573388202,-0.0006241967773437523,0.076482255859375,0.06006258573388201,0.20006258573388203,-0.08,0.08,0.0705409292569556,0.04743599997258268,0.5133712841181146,20.7755818231183,81472.33837890625,102.02302244159293,0.3499995433107113,0.3500000098218716,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,True,True,0.0705409292569556,0.1405409292569556,-0.0005409292569555912,0.010202302244159293,1.0387790911559152,0.6430061431699842,0.0016606652949245349,0.0016606652949245349
moderate,27,82,slack_oracle,12.0,0.2030035450909748,0.04680162613643283,0.6366602625117292,0.13185185185185186,-0.0006763745117187442,0.075831875,0.06185185185185185,0.20185185185185187,-0.08,0.08,0.07115169323912293,0.04747800064815157,0.5608283875117293,20.735907258102767,81374.78125,103.20933395739617,0.34999988341869626,0.35000000948963456,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,True,True,0.07115169323912293,0.14115169323912294,-0.001151693239122925,0.010320933395739617,1.0367953629051383,0.6430061431699842,0.00178926611796984,0.00178926611796984
moderate,27,82,slack_oracle,13.0,0.20492039262452078,0.04679124462625866,0.6834567042462305,0.13376457475994513,-0.000727790527343744,0.075129697265625,0.06376457475994513,0.20376457475994514,-0.08,0.08,0.07115581786457564,0.0475190351536024,0.6083270069806055,20.693684147169208,81269.45458984375,104.51092911226299,0.34999997533017974,0.35000000699061234,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,True,True,0.07115581786457564,0.14115581786457565,-0.0011558178645756367,0.010451092911226298,1.0346842073584603,0.6430061431699842,0.0019127229080932728,0.0019127229080932728
moderate,27,82,slack_oracle,14.0,0.20644929355132682,0.04678066241307756,0.7302426628937296,0.13579561042524005,-0.0007784448242187519,0.074376484375,0.06579561042524004,0.20579561042524006,-0.08,0.08,0.07065368312608677,0.04755910723729631,0.6558661785187296,20.64899104951369,81156.47265625,105.93054255246136,0.34999999841208396,0.34999999639635354,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,True,True,0.07065368312608677,0.14065368312608678,-0.0006536831260867682,0.010593054255246136,1.0324495524756845,0.6430061431699842,0.002031035665294917,0.002031035665294917
moderate,27,82,slack_oracle,15.0,0.20766667866717742,0.04676987989344237,0.7770179381826149,0.13793981481481482,-0.000828337402343754,0.073572998046875,0.06793981481481481,0.20793981481481483,-0.08,0.08,0.0697268638523626,0.04759821729578612,0.7034449401357399,20.60190237372883,81035.94970703125,107.47119075862324,0.34999999694252426,0.34999999513517754,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.0697268638523626,0.1397268638523626,0.00027313614763740945,0.010747119075862325,1.0300951186864415,0.6430061431699842,0.002144204389574772,0.002144204389574772
moderate,27,82,slack_oracle,16.0,0.20863388446406894,0.046758894692436305,0.8237823288066974,0.1401920438957476,-0.0008774682617187501,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.06844184056832134,0.047636362954155055,0.7510623288066974,20.552488952527018,80908.0,109.13618242118898,0.34999999562488576,0.3499999936515656,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06844184056832134,0.13844184056832134,0.0015581594316786684,0.010913618242118898,1.027624447626351,0.6430061431699842,0.0022522290809327827,0.0022522290809327827
moderate,27,82,slack_oracle,17.0,0.2094001316416761,0.04674770212000464,0.8705356298908488,0.1425471536351166,-0.0009258374023437543,0.071818251953125,0.0725471536351166,0.21254715363511661,-0.08,0.08,0.06685297800655948,0.047673539522348395,0.7987173779377238,20.500818503759668,80772.73779296875,110.92912869447922,0.34999999418624506,0.3499999918857593,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06685297800655948,0.1368529780065595,0.003147021993440524,0.011092912869447922,1.0250409251879833,0.6430061431699842,0.0023551097393690046,0.0023551097393690046
moderate,27,82,slack_oracle,18.0,0.21000491579318856,0.046736295528479174,0.9172776308618257,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.06500491579318857,0.04770974035269793,0.8464091152368257,20.44695600594777,80630.27734375,112.85395359761522,0.3499999925090857,0.3499999897550343,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06500491579318857,0.13500491579318857,0.00499508420681144,0.011285395359761521,1.0223478002973885,0.6430061431699842,0.002452846364883382,0.002452846364883382
moderate,27,82,slack_oracle,19.0,0.21047992626843606,0.04672466659127673,0.9640081136357299,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,0.06293448731096007,0.04774495711862047,0.894136560901355,20.39096400829609,80480.73291015625,114.91490475208458,0.34999999050125624,0.34999998714197605,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06293448731096007,0.13293448731096008,0.007065512689039932,0.011491490475208458,1.0195482004148047,0.6430061431699842,0.0025454389574759984,0.0025454389574759984
moderate,27,82,slack_oracle,20.0,0.21085058632537765,0.046712805518595205,1.0107268510515257,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,0.06067225985075486,0.04777918003031395,0.9418987260515257,20.332902889650182,80324.21875,117.11656459345757,0.34999998805218724,0.34999998387539594,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.06067225985075486,0.13067225985075487,0.009327740149245145,0.011711656459345757,1.016645144482509,0.6430061431699842,0.002632887517146798,0.002632887517146798
moderate,27,82,slack_oracle,21.0,0.21113728930628006,0.04670070122258649,1.0574336054940807,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,0.05824377078776155,0.04781239799993024,0.9896946113534557,20.27283107707244,80160.84912109375,119.46386215908987,0.3499999850071152,0.349999979700226,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.05824377078776155,0.12824377078776156,0.011756229212238456,0.011946386215908987,1.0136415538536219,0.6430061431699842,0.0027151920438957255,0.0027151920438957255
moderate,27,82,slack_oracle,22.0,0.2113563908261581,0.046688341441905326,1.1041281276613422,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,0.05567051976991666,0.04784459876612407,1.0375232057863422,20.210805232059418,79990.73828125,121.96208552875365,0.3499999811381501,0.34999997423524937,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.05567051976991666,0.12567051976991667,0.014329480230083347,0.012196208552875365,1.0105402616029708,0.6430061431699842,0.0027923525377229197,0.0027923525377229197
moderate,27,82,slack_oracle,23.0,0.21152100482569716,0.04667571219508378,1.1508101551198904,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,0.05297076477082749,0.04787576834742753,1.0853834851980153,20.146880410522424,79814.00048828125,124.61689497745068,0.3499999761056196,0.34999996683698065,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.05297076477082749,0.1229707647708275,0.017029235229172518,0.012461689497745069,1.0073440205261213,0.6430061431699842,0.0028643689986282417,0.0028643689986282417
moderate,27,82,slack_oracle,24.0,0.2116416372938766,0.04666278726934945,1.1974794053311077,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,0.050160155812395135,0.04790588053106821,1.1332744053311077,20.08111020126924,79630.75,127.43433688679012,0.34999996934835764,0.3499999561859718,0.0,False,False,oracle_solution,0.0,False,0.6430061431699842,False,True,0.050160155812395135,0.12016015581239514,0.01983984418760487,0.012743433688679012,1.004055510063462,0.6430061431699842,0.0029312414266118025,0.0029312414266118025
