tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,trajectory_csv,metrics_json,alpha_tightening_margin_rad,q_tightening_margin_radps,design_scenario_count,residual_gain,residual_surrogate
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_horizon_nmpc_gain_2,0.061971720780781246,0.11256591393904211,0.03986005029836065,43.2343587861632,0.0,0.03426791277258567,98,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_004/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_004/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_0,0.04560888406735438,0.08960830603120781,0.04668219706981533,47.94763146914123,0.0,0.13707165109034267,33,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_005/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_0.5,0.05563769303966207,0.08976392786511064,0.044849461814404024,35.7372781663259,0.0,0.09657320872274143,66,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_005/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_1,0.061985339730342086,0.0976110097936438,0.043918939993691175,32.85616326572376,0.0,0.1059190031152648,86,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_005/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_horizon_nmpc_gain_2,0.0680002584640609,0.1541816614852085,0.04358757957232823,31.73039592186719,0.0,0.0,87,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_005/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_005/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_0,0.11846170361200799,0.18338033102155588,0.027011723574569158,51.78382460117029,0.0,0.08099688473520249,200,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_006/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_0.5,0.11831454199288792,0.18305204699042432,0.02684020466423149,47.5916245877177,0.0,0.08099688473520249,199,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_006/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_1,0.12285907113199891,0.18961578698107606,0.025738086369995906,46.25371130322273,0.0,0.11526479750778816,203,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_006/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_horizon_nmpc_gain_2,0.12741061435852227,0.19450279943108248,0.024370640178065662,45.18445423546301,0.0,0.13707165109034267,229,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_006/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_006/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_0,0.0913428960232567,0.1717905926181869,0.06630367473476603,52.9484523924528,0.0,0.04984423676012461,147,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_007/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_0.5,0.09379964486953962,0.17209082535869674,0.06641287639120808,39.333940662662066,0.0,0.0,174,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_007/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_1,0.09446554545587302,0.1721235216364333,0.06667659604238381,35.30885766767954,0.0,0.0,187,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_007/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_horizon_nmpc_gain_2,0.09546147264833597,0.17213987001802988,0.06707759534133115,31.855268979661496,0.0,0.0,202,0,False,True,unstable_response,outputs/phase11_residual_mpc/stress/scenario_007/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_007/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_0,0.08624611919570202,0.1413797448040133,0.033528230364593105,48.25484400813078,0.0,0.09657320872274143,158,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_008/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_0.5,0.08645944397782292,0.14109593360489883,0.03319865794138363,42.054335369606136,0.0,0.08722741433021806,157,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_008/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_1,0.09136397575697709,0.1452630250046204,0.03169258158403426,42.07637783796572,0.0,0.11214953271028037,166,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_008/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_horizon_nmpc_gain_2,0.09514274341406335,0.14682603958842233,0.030883809412772124,44.68011465450503,0.0,0.07476635514018691,191,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_008/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_008/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_0,0.04886751005304937,0.11465290559749386,0.05257006220022893,49.58547625648907,0.0,0.14330218068535824,58,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_009/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_0.5,0.054121548985959216,0.11485059407068857,0.05223773482919869,38.45980900855908,0.0,0.01557632398753894,85,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_009/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_1,0.05624562581099852,0.12474872239880144,0.05227285990703284,35.34552521375232,0.0,0.0,85,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_009/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_2,0.05573795409097864,0.12300289388319458,0.05258127890416072,31.909021978631305,0.0,0.0,84,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_009/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_0,0.10901218137340725,0.16359010594084045,0.03044522249093924,53.926758895715594,0.0,0.021806853582554516,199,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_010/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_0.5,0.10873502181790988,0.16323351808039047,0.030506722627404937,47.3361497008432,0.0,0.024922118380062305,199,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_010/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_1,0.11214745391317146,0.16772681836284142,0.02977299113446292,43.82584655759227,0.0,0.08099688473520249,202,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_010/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_2,0.11509770015520711,0.171282724747907,0.029152929363388643,44.69089926266029,0.0,0.09968847352024922,233,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_010/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_0,0.1133014517928666,0.17629222103106817,0.027542029716488118,52.010318077759834,0.0,0.06542056074766354,197,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_011/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_0/metrics.json,,,,0.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_0.5,0.11544408322958043,0.17915277597559903,0.026952129984454763,48.21006646653747,0.0,0.09968847352024922,198,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_011/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_0.5/metrics.json,,,,0.5,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_1,0.11759743186869112,0.18213693067019635,0.02620284769033383,46.60687562629225,0.0,0.13707165109034267,200,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_011/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_1/metrics.json,,,,1.0,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_2,0.12198249699082236,0.1852492487622871,0.024927953971696795,48.21372765589422,0.0,0.09968847352024922,228,0,False,False,alpha_corridor_violation,outputs/phase11_residual_mpc/stress/scenario_011/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_2/metrics.json,,,,2.0,outputs/phase11_residual_mpc/residual_surrogate.json
