tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,residual_gain,trajectory_csv,metrics_json,residual_surrogate
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_0.5,0.054121548985959216,0.11485059407068857,0.05223773482919869,38.45980900855908,0.0,0.01557632398753894,85,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_009/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_1,0.05624562581099852,0.12474872239880144,0.05227285990703284,35.34552521375232,0.0,0.0,85,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_009/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_horizon_nmpc_gain_2,0.05573795409097864,0.12300289388319458,0.05258127890416072,31.909021978631305,0.0,0.0,84,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_009/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_009/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_0,0.10901218137340725,0.16359010594084045,0.03044522249093924,53.926758895715594,0.0,0.021806853582554516,199,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_010/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_0.5,0.10873502181790988,0.16323351808039047,0.030506722627404937,47.3361497008432,0.0,0.024922118380062305,199,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_010/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_1,0.11214745391317146,0.16772681836284142,0.02977299113446292,43.82584655759227,0.0,0.08099688473520249,202,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_010/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_horizon_nmpc_gain_2,0.11509770015520711,0.171282724747907,0.029152929363388643,44.69089926266029,0.0,0.09968847352024922,233,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_010/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_010/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_0,0.1133014517928666,0.17629222103106817,0.027542029716488118,52.010318077759834,0.0,0.06542056074766354,197,0,False,False,alpha_corridor_violation,0.0,outputs/phase11_residual_mpc/stress/scenario_011/gain_0/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_0/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_0.5,0.11544408322958043,0.17915277597559903,0.026952129984454763,48.21006646653747,0.0,0.09968847352024922,198,0,False,False,alpha_corridor_violation,0.5,outputs/phase11_residual_mpc/stress/scenario_011/gain_0.5/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_0.5/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_1,0.11759743186869112,0.18213693067019635,0.02620284769033383,46.60687562629225,0.0,0.13707165109034267,200,0,False,False,alpha_corridor_violation,1.0,outputs/phase11_residual_mpc/stress/scenario_011/gain_1/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_1/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_horizon_nmpc_gain_2,0.12198249699082236,0.1852492487622871,0.024927953971696795,48.21372765589422,0.0,0.09968847352024922,228,0,False,False,alpha_corridor_violation,2.0,outputs/phase11_residual_mpc/stress/scenario_011/gain_2/trajectory.csv,outputs/phase11_residual_mpc/stress/scenario_011/gain_2/metrics.json,outputs/phase11_residual_mpc/residual_surrogate.json
