time_s,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,heating_proxy,alpha_ref_rad,theta_ref_rad,q_ref_radps,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,dynamic_pressure_limit_pa,heating_proxy_limit,dynamic_pressure_limit_exceeded,heating_proxy_limit_exceeded
15.5,80972.8960571289,6071.756824939426,20.577481955697145,5.874640417842824e-06,108.28792517034621,542542486.4771249,0.13905274777091908,0.07315264038085938,-0.0008529980468749976,0.06905274777091908,0.2090527477709191,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
16.0,80908.0,6064.382189019411,20.552488952527018,5.935067009004215e-06,109.13618242118898,543341032.8829888,0.1401920438957476,0.07272,-0.0008774682617187501,0.0701920438957476,0.2101920438957476,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
16.5,80841.2758178711,6056.841071528806,20.526931735141215,5.99784394104553e-06,110.01642343687325,544171904.1853456,0.14135706018518518,0.07227517211914063,-0.0009017480468750116,0.07135706018518517,0.21135706018518519,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
17.0,80772.73779296875,6049.1358920902585,20.500818503759668,6.063018810250387e-06,110.92912869447922,545035111.3262795,0.1425471536351166,0.071818251953125,-0.0009258374023437543,0.0725471536351166,0.21254715363511661,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
17.5,80702.40020751953,6041.269022930859,20.47415729797645,6.1306413575054265e-06,111.87479855419609,545930656.1467327,0.1437616812414266,0.07134933471679687,-0.0009497363281249921,0.0737616812414266,0.2137616812414266,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
18.0,80630.27734375,6033.242791593229,20.44695600594777,6.200763515678852e-06,112.85395359761522,546858532.0294335,0.145,0.070868515625,-0.0009734448242187527,0.07499999999999998,0.215,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
18.5,80556.38348388672,6025.059483414375,20.419222372792923,6.27343945949679e-06,113.86713497352994,547818724.4747204,0.14626146690672154,0.07037588989257812,-0.0009969628906250083,0.07626146690672153,0.21626146690672154,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
19.0,80480.73291015625,6016.721343798232,20.39096400829609,6.348725657955348e-06,114.91490475208458,548811211.6164829,0.147545438957476,0.069871552734375,-0.0010202905273437451,0.07754543895747598,0.217545438957476,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
19.5,80403.33990478516,6008.230580304267,20.362188393984678,6.426680929308802e-06,115.99784628799257,549835964.6844631,0.14885127314814814,0.06935559936523437,-0.001043427734374991,0.07885127314814813,0.21885127314814815,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
20.0,80324.21875,5999.589364571574,20.332902889650182,6.507366498677634e-06,117.11656459345757,550892948.4183799,0.1501783264746228,0.068828125,-0.0010663745117187456,0.08017832647462278,0.2201783264746228,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
20.5,80243.38372802734,5990.799834095381,20.303114739368862,6.590846058322763e-06,118.27168672134452,551982121.438645,0.15152595593278462,0.06828922485351563,-0.0010891308593749954,0.08152595593278461,0.22152595593278462,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
21.0,80160.84912109375,5981.864093870782,20.27283107707244,6.677185830635653e-06,119.46386215908987,553103436.5778794,0.1528935185185185,0.06773899414062501,-0.0011116967773437542,0.0828935185185185,0.22289351851851852,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
21.5,80076.62921142578,5972.78421791668,20.242058931712783,6.766454633896623e-06,120.69376323377728,554256841.1769305,0.15428037122770918,0.06717752807617187,-0.001134072265625008,0.08428037122770918,0.2242803712277092,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
22.0,79990.73828125,5963.562250691366,20.210805232059418,6.858723950856355e-06,121.96208552875365,555442277.3486611,0.15568587105624143,0.066604921875,-0.001156257324218743,0.08568587105624142,0.22568587105624144,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
22.5,79903.19061279297,5954.200208409866,20.179076811164045,6.954068000199024e-06,123.26954831212835,556659682.2124358,0.157109375,0.06602127075195313,-0.0011782519531250008,0.08710937499999999,0.227109375,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
23.0,79814.00048828125,5944.700080271976,20.146880410522424,7.052563810947668e-06,124.61689497745068,557908988.1018873,0.15855024005486967,0.065426669921875,-0.0012000561523437536,0.08855024005486967,0.22855024005486968,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
23.5,79723.1821899414,5935.063829608949,20.11422268396056,7.154291299875744e-06,126.00489349683775,559190122.7482836,0.16000782321673526,0.06482121459960938,-0.0012216699218750016,0.09000782321673526,0.23000782321673527,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
24.0,79630.75,5925.293394955936,20.08111020126924,7.259333351991131e-06,127.43433688679012,560503009.4415747,0.16148148148148148,0.064205,-0.0012430932617187584,0.09148148148148147,0.23148148148148148,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
24.5,79536.7182006836,5915.390691056471,20.047549451608308,7.367775904162284e-06,128.90604368691706,561847567.1709876,0.16297057184499314,0.06357812133789062,-0.0012643261718749965,0.09297057184499313,0.23297057184499315,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
25.0,79441.10107421875,5905.35760980471,20.01354684669993,7.479708031958138e-06,130.42085845175828,563223710.7468411,0.164474451303155,0.062940673828125,-0.0012853686523437435,0.09447445130315499,0.234474451303155,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
25.5,79343.91290283203,5895.1960211304795,19.97910872382809,7.595222039776897e-06,131.97965225588123,564631350.9051106,0.16599247685185187,0.062292752685546876,-0.0013062207031249995,0.09599247685185186,0.23599247685185187,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
26.0,79245.16796875,5884.907773831726,19.944241348659794,7.714413554341325e-06,133.58332321241127,566070394.396116,0.16752400548696844,0.061634453125,-0.0013268823242187505,0.09752400548696843,0.23752400548696845,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
26.5,79144.88055419922,5874.494696358492,19.908950917901986,7.837381621640567e-06,135.23279700512944,567540744.0585777,0.16906839420438957,0.060965870361328126,-0.0013473535156250036,0.09906839420438956,0.23906839420438958,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
27.0,79043.06494140625,5863.958597552136,19.87324356180684,7.9642288074017e-06,136.92902743426504,569042298.8801781,0.170625,0.060287099609375,-0.0013676342773437516,0.10062499999999999,0.240625,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
27.5,78939.73541259766,5853.301267343199,19.837125346536833,8.09506130117685e-06,138.67299697609448,570574954.0456773,0.1721931798696845,0.059598236083984374,-0.0013877246093749948,0.10219317986968449,0.2421931798696845,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
28.0,78834.90625,5842.524477410941,19.800602276399946,8.229989024133897e-06,140.46571735643462,572138600.9735093,0.17377229080932782,0.058899375000000004,-0.001407624511718747,0.10377229080932782,0.24377229080932783,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
28.5,78728.59173583984,5831.629981807371,19.763680295964555,8.36912574064229e-06,142.30823013812122,573733127.341752,0.17536168981481481,0.05819061157226563,-0.001427333984375001,0.10536168981481481,0.24536168981481482,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
29.0,78620.80615234375,5820.619517548277,19.726365292062432,8.512589173747319e-06,144.20160732253274,575358417.1042494,0.17696073388203018,0.057472041015625,-0.0014468530273437502,0.10696073388203017,0.2469607338820302,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
29.5,78511.56378173828,5809.494805173575,19.68866309568782,8.660501124629396e-06,146.14695196521996,577014350.4976319,0.17856878000685872,0.05674375854492188,-0.0014661816406250014,0.10856878000685871,0.24856878000685872,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
30.0,78400.87890625,5798.257549279098,19.65057948379968,8.812987596147219e-06,148.14539880568097,578700804.039911,0.1801851851851852,0.056005859375,-0.0014853198242187476,0.11018518518518519,0.2501851851851852,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
30.5,78288.76580810547,5786.909439021749,19.61212018103368,8.970178920566406e-06,150.19811491131168,580417650.5212733,0.18180930641289436,0.05525843872070313,-0.0015042675781250028,0.11180930641289435,0.25180930641289434,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
31.0,78175.23876953125,5775.452148599784,19.573290861329905,9.132209891577499e-06,152.3063003355444,582164758.987653,0.1834405006858711,0.054501591796875,-0.001523024902343753,0.11344050068587108,0.2534405006858711,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
31.5,78060.3120727539,5763.887337709867,19.534097149481823,9.29921990071021e-06,154.47118879017972,583941994.7176311,0.185078125,0.053735413818359376,-0.0015415917968750054,0.115078125,0.25507812500000004,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
32.0,77944.0,5752.216651982374,19.494544622611564,9.471353078252605e-06,156.69404833189384,585749219.1931497,0.186721536351166,0.05295999999999999,-0.0015599682617187527,0.116721536351166,0.256721536351166,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
32.5,77826.3168334961,5740.441723396339,19.45463881157619,9.648758438787163e-06,158.97618206290042,587586290.064529,0.18837009173525376,0.05217544555664062,-0.0015781542968749881,0.11837009173525376,0.25837009173525377,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
33.0,77707.27685546875,5728.564170675286,19.414385202309198,9.831590031457076e-06,161.3189288457153,589453061.110202,0.19002314814814816,0.051381845703125005,-0.0015961499023437464,0.12002314814814816,0.2600231481481482,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
33.5,77586.89434814453,5716.5855996651535,19.373789237101303,1.0020007095079482e-05,163.7236640319741,591349382.191602,0.1916800625857339,0.05057929565429688,-0.0016139550781249998,0.12168006258573388,0.2616800625857339,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
34.0,77465.18359375,5704.507603695355,19.33285631582411,1.0214174218223883e-05,166.1918002052219,593275099.2035711,0.19334019204389574,0.049767890625000005,-0.001631569824218762,0.12334019204389574,0.26334019204389575,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
34.5,77342.15887451172,5692.331763924001,19.291591797100075,1.0414261504376434e-05,168.7247879375834,595230054.0206609,0.19500289351851852,0.048947725830078115,-0.0016489941406250055,0.1250028935185185,0.2650028935185185,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
35.0,77217.83447265625,5680.059649668205,19.25000099942194,1.0620444742313142e-05,171.32411656020474,597214084.4396693,0.19666752400548698,0.048118896484375,-0.0016662280273437372,0.12666752400548698,0.266667524005487,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
35.5,77092.22467041016,5667.692818720325,19.20808920222448,1.0832905581806638e-05,173.9913149473335,599227024.1187315,0.19833344050068585,0.04728149780273438,-0.0016832714843749985,0.12833344050068585,0.26833344050068586,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
36.0,76965.34375,5655.232817650954,19.165861646911356,1.1051831714793716e-05,176.72795231389205,601268702.5132824,0.2,0.046435625,-0.001700124511718755,0.13,0.27,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
36.5,76837.20599365234,5642.681182099389,19.123323537839543,1.1277417062132258e-05,179.53563902637077,603338944.8091776,0.2016665594993141,0.04558137329101562,-0.0017167871093750064,0.1316665594993141,0.2716665594993141,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
37.0,76707.82568359375,5630.039437052273,19.080480043263627,1.1509861966078007e-05,182.4160274268472,605437571.8532473,0.20333247599451304,0.044718837890624995,-0.001733259277343746,0.13333247599451303,0.27333247599451305,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
37.5,76577.21710205078,5617.309097111061,19.037336296242305,1.1749373388613857e-05,185.3708126699236,607564400.081566,0.2049971064814815,0.04384811401367188,-0.0017495410156249946,0.1349971064814815,0.2749971064814815,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
38.0,76445.39453125,5604.4916667489015,18.99389739550893,1.1996165115764816e-05,188.40173357233184,609719241.4456676,0.20665980795610428,0.042969296875,-0.0017656323242187522,0.13665980795610427,0.2766598079561043,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
38.5,76312.37225341797,5591.588640557487,18.950168406308123,1.2250457968034602e-05,191.510573474955,611901903.3369777,0.20831993741426613,0.042082481689453125,-0.0017815332031249978,0.13831993741426613,0.27831993741426614,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
39.0,76178.16455078125,5578.601503484431,18.90615436120024,1.2512480017099689e-05,194.69916111696458,614112188.5096799,0.20997685185185183,0.041187763671875,-0.0017972436523437524,0.13997685185185182,0.27997685185185184,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
39.5,76042.7857055664,5565.531731061606,18.861860260835236,1.278246680889886e-05,197.96937152176073,616349895.002248,0.21162990826474626,0.04028523803710937,-0.001812763671875002,0.14162990826474625,0.28162990826474626,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
40.0,75906.25,5552.380789624953,18.817291074697604,1.3060661593256721e-05,201.32312689437006,618614816.0578703,0.21327846364883404,0.039375,-0.0018280932617187468,0.14327846364883404,0.283278463648834,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
40.5,75768.5717163086,5539.150136526166,18.77245174182378,1.3347315560180272e-05,204.76239752991876,620906740.0439653,0.214921875,0.038457144775390625,-0.0018432324218749935,0.144921875,0.284921875,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
41.0,75629.76513671875,5525.841220336646,18.727347171493353,1.3642688082968987e-05,208.28920273278257,623225450.3710105,0.21655949931412896,0.03753176757812501,-0.001858181152343763,0.14655949931412895,0.28655949931412894,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
41.5,75489.84454345703,5512.455481044132,18.68198224389546,1.394704696827801e-05,211.90561174596334,625570725.4108711,0.21819069358710566,0.03659896362304686,-0.0018729394531250138,0.14819069358710565,0.2881906935871057,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
42.0,75348.82421875,5498.99435024233,18.63636181077146,1.4260668713275447e-05,215.61374469022599,627942338.4148316,0.21981481481481485,0.03565882812499999,-0.0018875073242187387,0.14981481481481485,0.28981481481481486,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
42.5,75206.71844482422,5485.459251313897,18.590490696035044,1.4583838770033673e-05,219.41577351248043,630340057.4315186,0.2214312199931413,0.034711456298828124,-0.0019018847656249865,0.1514312199931413,0.2914312199931413,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
43.0,75063.54150390625,5471.851599607084,18.544373696370922,1.4916851817295073e-05,223.31392294286903,632763645.2249067,0.22303926611796981,0.033756943359375007,-0.0019160717773437363,0.1530392661179698,0.2930392661179698,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
43.5,74919.30767822266,5458.172802606335,18.49801558181297,1.526001203975086e-05,227.31047145996456,635212859.1925781,0.2246383101851852,0.03279538452148439,-0.001930068359375016,0.1546383101851852,0.2946383101851852,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
44.0,74774.03125,5444.424260097118,18.451421096302866,1.561363341497203e-05,231.4077522634643,637687451.2844279,0.22622770919067217,0.03182687499999999,-0.0019438745117187697,0.15622770919067216,0.2962277091906722,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
44.5,74627.72650146484,5430.607364325257,18.40459495823004,1.5978040008129258e-05,235.60815425370848,640187167.9219868,0.2278068201303155,0.030851510009765618,-0.001957490234374991,0.1578068201303155,0.2978068201303155,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
45.0,74480.40771484375,5416.723500150996,18.35754186095386,1.6353566274637374e-05,239.9141230173175,642711749.9185339,0.22937500000000002,0.029869384765625,-0.001970915527343728,0.15937500000000002,0.29937500000000006,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
45.5,74332.08917236328,5402.774045198055,18.310266473308733,1.6740557370858024e-05,244.32816181819152,645260932.400171,0.23093160579561045,0.02888059448242189,-0.0019841503906249877,0.16093160579561044,0.30093160579561046,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
46.0,74182.78515625,5388.760369997873,18.26277344009299,1.713936947299191e-05,248.8528325930774,647834444.7280303,0.23247599451303155,0.027885234375000012,-0.0019971948242187704,0.16247599451303155,0.30247599451303153,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
46.5,74032.50994873047,5374.683838129254,18.215067382542145,1.75503701042891e-05,253.4907569508525,650432010.4217771,0.23400752314814816,0.02688339965820312,-0.0020100488281250273,0.16400752314814815,0.30400752314814816,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
47.0,73881.27783203125,5360.54580635363,18.16715289878729,1.797393847070313e-05,258.244617174635,653053347.084582,0.235525548696845,0.025875185546874985,-0.0020227124023437446,0.165525548696845,0.305525548696845,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
47.5,73729.1030883789,5346.3476247460985,18.119034564299216,1.8410465805110312e-05,263.11715722576633,655698166.3297123,0.23702942815500688,0.024860687255859375,-0.0020351855468749847,0.16702942815500688,0.3070294281550069,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
48.0,73576.0,5332.090636822434,18.070716932318835,1.8860355720212545e-05,268.111183748674,658366173.7089179,0.23851851851851852,0.02384,-0.0020474682617187406,0.1685185185185185,0.3085185185185185,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
48.5,73421.9828491211,5317.776179662232,18.022204534274533,1.9324024570236762e-05,273.22956707556165,661057068.642768,0.23999217678326476,0.022813218994140634,-0.0020595605468750125,0.16999217678326475,0.30999217678326474,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
49.0,73267.06591796875,5303.405584028344,17.973501880186948,1.980190182153877e-05,278.4752422298098,663770544.3530927,0.24144975994513035,0.021780439453124988,-0.0020714624023437656,0.17144975994513034,0.31144975994513036,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
49.5,73111.26348876953,5288.980174482759,17.92461345906169,2.0294430432214555e-05,283.851209926932,666506287.7976958,0.24289062500000003,0.02074175659179687,-0.002083173828124986,0.17289062500000002,0.31289062500000003,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
50.0,72954.58984375,5274.501269499071,17.875543739270487,2.0802067240814792e-05,289.3605375718535,669263979.6074901,0.2443141289437586,0.019697265625,-0.002094694824218736,0.17431412894375858,0.3143141289437586,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
50.5,72797.05926513672,5259.970181571663,17.82629716892124,2.1325283364252398e-05,295.0063602512338,672043294.0262175,0.2457196287722908,0.018647061767578132,-0.002106025390624995,0.1757196287722908,0.3157196287722908,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
51.0,72638.68603515625,5245.388217321746,17.776878176217384,2.186456460498453e-05,300.7918817194784,674843898.8529015,0.24710648148148148,0.017591240234375007,-0.00211716552734377,0.17710648148148148,0.31710648148148146,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
51.5,72479.48443603516,5230.756677600381,17.72729116980702,2.2420411867542918e-05,306.7203753770353,677665455.3871931,0.2484740440672154,0.016529896240234362,-0.0021281152343750123,0.1784740440672154,0.3184740440672154,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
52.0,72319.46875,5216.076857588573,17.677540539122155,2.2993341584477255e-05,312.79518523949486,680507618.3777579,0.24982167352537724,0.015463124999999994,-0.0021388745117187358,0.17982167352537723,0.31982167352537727,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
52.5,72158.65325927734,5201.350046894582,17.627630654708497,2.3583886151766726e-05,319.0197268959546,683370035.9738644,0.25114872685185186,0.014391021728515627,-0.002149443359375003,0.18114872685185185,0.32114872685185186,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
53.0,71997.05224609375,5186.577529648537,17.577565868546092,2.4192594373743977e-05,325.3974884550308,686252349.680314,0.252454561042524,0.013313681640624991,-0.0021598217773437373,0.182454561042524,0.322454561042524,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
53.5,71834.67999267578,5171.76058459446,17.527350514361206,2.4820031917565263e-05,331.93203147684284,689154194.3158759,0.25373853309327843,0.01223119995117189,-0.0021700097656250084,0.18373853309327842,0.32373853309327844,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
54.0,71671.55078125,5156.900485179787,17.47698890792972,2.546678177724756e-05,338.62699188921204,692075197.9753628,0.255,0.011143671874999983,-0.0021800073242187745,0.185,0.325,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
54.5,71507.67889404297,5141.998499642501,17.426485347372413,2.613344474728089e-05,345.48608088625264,695014981.9955101,0.2562383187585734,0.010051192626953115,-0.0021898144531249802,0.18623831875857338,0.3262383187585734,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
55.0,71343.07861328125,5127.055891095932,17.375844113442373,2.682063990580975e-05,352.5130858074521,697973160.9247915,0.2574528463648834,0.008953857421875003,-0.0021994311523437365,0.1874528463648834,0.3274528463648834,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
55.5,71177.7642211914,5112.073917611333,17.325069469804838,2.7529005107363307e-05,359.71187099527396,700949342.49733,0.25864293981481484,0.007851761474609378,-0.002208857421874988,0.18864293981481484,0.32864293981481485,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
56.0,71011.75,5097.053832298304,17.27416566330976,2.8259197485096694e-05,367.08637862922205,703943127.6110388,0.2598079561042524,0.006745000000000015,-0.002218093261718762,0.18980795610425238,0.3298079561042524,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
56.5,70845.0502319336,5081.996883383135,17.223136924257314,2.9011893962490135e-05,374.6406295342459,706954110.3101445,0.260947252229081,0.005633668212890616,-0.0022271386718750175,0.190947252229081,0.330947252229081,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
57.0,70677.67919921875,5066.904314285146,17.171987466656617,2.978779177443323e-05,382.37872396127176,709981877.7722219,0.2620601851851852,0.004517861328124997,-0.00223599365234374,0.1920601851851852,0.3320601851851852,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
57.5,70509.65118408203,5051.777363691093,17.120721488477898,3.0587608997603964e-05,390.3048423375877,713026010.2999012,0.26314611196844995,0.003397674560546876,-0.0022446582031249857,0.19314611196844994,0.33314611196844995,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
58.0,70340.98046875,5036.617265627709,17.06934317189833,3.141208509002913e-05,398.42324598469344,716086081.3173624,0.26420438957475995,0.0022732031250000118,-0.00225313232421874,0.19420438957475994,0.33420438957475995,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
58.5,70171.68133544922,5021.425249532426,17.01785668354173,3.22619814396938e-05,406.73827780118523,719161657.3717694,0.265234375,0.001144542236328136,-0.0022614160156250174,0.19523437500000002,0.33523437500000003,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
59.0,70001.76806640625,5006.2025403223815,16.966266174712413,3.313808192204264e-05,415.25436290813855,722252298.1397796,0.26623542524005483,1.1787109374994387e-05,-0.002269509277343776,0.19623542524005483,0.33623542524005484,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
59.5,69831.25494384766,4990.950358461709,16.914575781623235,3.4041193466191785e-05,423.9760092543678,725357556.4392451,0.2672068972908094,-0.0011249670410156398,-0.0022774121093750016,0.19720689729080937,0.3372068972908094,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
60.0,69660.15625,4975.6699200272205,16.86278962561822,3.4972146629645806e-05,432.9078081788881,728476978.2462633,0.26814814814814814,-0.002265625000000007,-0.0022851245117187363,0.19814814814814813,0.33814814814814814,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
60.5,69488.48626708984,4960.362436772506,16.81091181338977,3.593179618128414e-05,442.0544349277697,731610102.717673,0.2690585348079561,-0.003410091552734376,-0.00229264648437498,0.1990585348079561,0.3390585348079561,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
61.0,69316.25927734375,4945.029116190508,16.758946437190744,3.6921021692356876e-05,451.42064912255654,734756462.2191525,0.26993741426611795,-0.004558271484374987,-0.0022999780273437603,0.19993741426611794,0.33993741426611795,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
61.5,69143.48956298828,4929.67116157462,16.706897575041523,3.794072813519534e-05,461.0112951772715,737915582.3590155,0.27078414351851854,-0.0057100695800781365,-0.002307119140625022,0.20078414351851853,0.34078414351851855,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
62.0,68970.19140625,4914.289772078365,16.654769290932272,3.899184648931545e-05,470.83130266100625,741086982.0278496,0.27159807956104254,-0.006865390625000009,-0.002314069824218737,0.20159807956104253,0.34159807956104254,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
62.5,68796.37908935547,4898.886142773685,16.602565635020465,4.0075334354554993e-05,480.88568660296164,744270173.4440897,0.27237857938957477,-0.008024139404296873,-0.0023208300781249885,0.20237857938957476,0.3423785793895748,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
63.0,68622.06689453125,4883.461464707889,16.550290643823907,4.119217657085462e-05,491.17954773676496,747464662.2056623,0.27312500000000006,-0.009186220703124998,-0.002327399902343749,0.20312500000000006,0.34312500000000007,-0.08,0.08,-0.35,0.35,-0.18,0.18,8500.0,250000000.0,False,True
