tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,control_dt_s,horizon_steps,planning_alpha_buffer_rad,scenario_count_requested,reference_duration_s,trajectory_csv,metrics_json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,corridor_centered_nmpc,0.04877753280373068,0.09329914665634961,0.046514995728754775,45.51008747396898,0.0,0.009345794392523364,36,0,False,False,alpha_corridor_violation,5.5,high,0.023299146656349606,0.0,18.0,0.0,False,0.029337734588192676,0.03488762502092868,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/moderate/scenario_011/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_011/corridor_centered_nmpc/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,corridor_barrier_nmpc,0.04891161543969799,0.09329914665297587,0.04643424568095278,45.82118152347434,0.0,0.021806853582554516,36,0,False,False,alpha_corridor_violation,5.5,high,0.02329914665297586,0.0,18.0,0.0,False,0.0307873951046687,0.036908790993038565,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/moderate/scenario_011/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_011/corridor_barrier_nmpc/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,success_recovery_nmpc,0.048854312328510646,0.09329914665296771,0.04649659746431559,45.896948711865136,0.0,0.018691588785046728,36,0,False,False,alpha_corridor_violation,5.5,high,0.0232991466529677,0.0,18.0,0.0,False,0.03072479428872872,0.035727125010453165,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/moderate/scenario_011/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/moderate/scenario_011/success_recovery_nmpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,nominal_nmpc_2s,0.05812029546607806,0.13486154472275544,0.05164553180422759,49.45636269368737,0.0,0.07476635514018691,65,0,False,False,alpha_corridor_violation,3.0,high,0.06486154472275543,0.0,32.5,0.0,True,0.029774068356031712,0.03792408300796524,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_000/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_000/nominal_nmpc_2s/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,fast_nmpc_1s,0.05598317509320998,0.13486806073245358,0.05256970193013237,47.20980825057399,0.0,0.09345794392523364,65,0,False,True,unstable_response,3.0,high,0.06486806073245358,0.0,32.5,0.0,False,0.029911502613686025,0.037331083964090794,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_000/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_000/fast_nmpc_1s/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,fast_nmpc_0p5s,0.055727452243068444,0.13488435677510727,0.05278013024353203,45.11994634407101,0.0,0.012461059190031152,65,0,False,True,unstable_response,3.0,high,0.06488435677510726,0.0,32.5,0.0,False,0.030395554018865494,0.03788108401931822,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_000/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_000/fast_nmpc_0p5s/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,corridor_centered_nmpc,0.05506084674169252,0.1348843567751589,0.053403763506363215,45.26201889985243,0.0,0.018691588785046728,65,0,False,True,unstable_response,3.0,high,0.06488435677515889,0.0,32.5,0.0,False,0.030336241404282226,0.03647545800777152,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_000/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_000/corridor_centered_nmpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,corridor_barrier_nmpc,0.055126806285610744,0.13488435677509228,0.05327083868806166,45.11787238320632,0.0,0.018691588785046728,65,0,False,True,unstable_response,3.0,high,0.06488435677509227,0.0,32.5,0.0,False,0.030288194569851913,0.036965540959499776,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_000/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_000/corridor_barrier_nmpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,success_recovery_nmpc,0.05505232335912961,0.13488435677510122,0.05342451191863125,45.251074412976834,0.0,0.01557632398753894,65,0,False,True,unstable_response,3.0,high,0.06488435677510121,0.0,32.5,0.0,False,0.03065716275456434,0.036893083015456796,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_000/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_000/success_recovery_nmpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,nominal_nmpc_2s,0.05142470730741784,0.08258964652260897,0.041909704397377824,47.73810703925373,0.0,0.08411214953271028,55,0,False,False,alpha_corridor_violation,60.0,low,0.012589646522608966,0.0,27.5,0.0,False,0.029633799901255118,0.03592087503056973,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_001/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_001/nominal_nmpc_2s/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,fast_nmpc_1s,0.047759736218203966,0.0830265085147961,0.042908846090624,46.81659168904191,0.0,0.018691588785046728,56,0,False,False,alpha_corridor_violation,60.0,low,0.013026508514796087,0.0,28.0,0.0,False,0.029744569874174825,0.03630429197801277,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_001/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_001/fast_nmpc_1s/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,fast_nmpc_0p5s,0.047075909647145475,0.08340546897098042,0.04354863826605034,45.19035009309199,0.0,0.0,58,0,False,False,alpha_corridor_violation,59.5,low,0.013405468970980411,0.0,29.0,0.0,False,0.02955025402996602,0.03512720903381705,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_001/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_001/fast_nmpc_0p5s/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,corridor_centered_nmpc,0.04662004015461234,0.08341433186704711,0.0439805556921411,45.70644105863052,0.0,0.0,58,0,False,False,alpha_corridor_violation,59.5,low,0.013414331867047102,0.0,29.0,0.0,False,0.029665618898083,0.03453916602302343,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_001/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_001/corridor_centered_nmpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,corridor_barrier_nmpc,0.04667845465562106,0.08339846683920632,0.04389723150309945,45.71981808098234,0.0,0.0,58,0,False,False,alpha_corridor_violation,59.5,low,0.013398466839206313,0.0,29.0,0.0,False,0.0305192929248665,0.035900540999136865,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_001/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_001/corridor_barrier_nmpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,success_recovery_nmpc,0.04662674976234745,0.08344312129786374,0.043990611521789895,45.71463846630772,0.0,0.0,58,0,False,False,alpha_corridor_violation,59.5,low,0.013443121297863736,0.0,29.0,0.0,False,0.0297907554338515,0.03491933300392702,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_001/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_001/success_recovery_nmpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,nominal_nmpc_2s,0.05387314126765787,0.08140724188940765,0.05921682683100464,55.482410409451234,0.0,0.009345794392523364,90,0,False,True,unstable_response,9.0,high,0.011407241889407616,0.0,45.0,0.0,False,0.029438395020092066,0.03418395796325058,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_002/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_002/nominal_nmpc_2s/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,fast_nmpc_1s,0.05387738212701513,0.0814120148030302,0.059217973311245245,55.308184923922944,0.0,0.006230529595015576,90,0,False,True,unstable_response,9.0,high,0.011412014803030168,0.0,45.0,0.0,False,0.02964390658951359,0.035375499981455505,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_002/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_002/fast_nmpc_1s/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,fast_nmpc_0p5s,0.053887067662028346,0.08142301550178374,0.05922060179163757,54.90824972748509,0.0,0.0,90,0,False,True,unstable_response,9.0,high,0.011423015501783707,0.0,45.0,0.0,False,0.03055557334484428,0.03814387501915917,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_002/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_002/fast_nmpc_0p5s/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,corridor_centered_nmpc,0.05388706765315288,0.0814230154901747,0.05922060178939584,54.90825001244255,0.0,0.0,90,0,False,True,unstable_response,9.0,high,0.01142301549017466,0.0,45.0,0.0,False,0.029921851495884336,0.03602479200344533,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_002/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_002/corridor_centered_nmpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,corridor_barrier_nmpc,0.053887067626640306,0.08142301544737215,0.059220601781866736,54.90825071117589,0.0,0.0,90,0,False,True,unstable_response,9.0,high,0.01142301544737212,0.0,45.0,0.0,False,0.03092983344441419,0.036464624979998916,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_002/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_002/corridor_barrier_nmpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,success_recovery_nmpc,0.05388706763477468,0.08142301546343841,0.05922060178387666,54.90825068967461,0.0,0.0,90,0,False,True,unstable_response,9.0,high,0.01142301546343838,0.0,45.0,0.0,False,0.030869048008096124,0.036803584021981806,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_002/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_002/success_recovery_nmpc/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,nominal_nmpc_2s,0.056248157673110366,0.11791709584898727,0.04833423355909626,45.173964725114416,0.0,0.22741433021806853,53,0,False,False,alpha_corridor_violation,4.0,high,0.04791709584898726,0.0,26.5,0.0,True,0.02996305138717785,0.036621332983486354,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_003/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_003/nominal_nmpc_2s/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,fast_nmpc_1s,0.052384035513953604,0.11792789895835512,0.049428383809988125,44.20087628846728,0.0,0.1308411214953271,53,0,False,False,alpha_corridor_violation,4.0,high,0.047927898958355114,0.0,26.5,0.0,False,0.029401953708487475,0.03689899999881163,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_003/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_003/fast_nmpc_1s/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,fast_nmpc_0p5s,0.051740568206038035,0.11795409850667302,0.049813977573372366,43.42888756024518,0.0,0.012461059190031152,54,0,False,False,alpha_corridor_violation,4.0,high,0.04795409850667301,0.0,27.0,0.0,False,0.029577054094771255,0.036465125042013824,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_003/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_003/fast_nmpc_0p5s/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,corridor_centered_nmpc,0.0507234283961566,0.11795409850678831,0.050416994954472036,43.238766477191206,0.0,0.018691588785046728,54,0,False,False,alpha_corridor_violation,4.0,high,0.047954098506788306,0.0,27.0,0.0,False,0.02966905519876896,0.035345375014003366,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_003/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_003/corridor_centered_nmpc/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,corridor_barrier_nmpc,0.05084579843472939,0.1179540985066482,0.05034922135183624,43.37169168344879,0.0,0.018691588785046728,54,0,False,False,alpha_corridor_violation,4.0,high,0.047954098506648196,0.0,27.0,0.0,False,0.031247257274782975,0.03877475002082065,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_003/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_003/corridor_barrier_nmpc/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,success_recovery_nmpc,0.05070743831891132,0.11795409850665592,0.05042005004136694,43.2002131405121,0.0,0.018691588785046728,54,0,False,False,alpha_corridor_violation,4.0,high,0.04795409850665591,0.0,27.0,0.0,False,0.03011769428123891,0.037190457980614156,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_003/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_003/success_recovery_nmpc/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,nominal_nmpc_2s,0.04977456501913031,0.07848782357602688,0.04205994562073287,49.10136229289282,0.0,0.08722741433021806,45,0,False,False,alpha_corridor_violation,62.0,low,0.00848782357602687,0.0,22.5,0.0,False,0.029788240699103262,0.03422287496505305,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_004/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_004/nominal_nmpc_2s/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,fast_nmpc_1s,0.04595385687893201,0.07884077847308121,0.043078333311859264,48.112326488573935,0.0,0.08099688473520249,45,0,False,False,alpha_corridor_violation,62.0,low,0.008840778473081207,0.0,22.5,0.0,False,0.029112057174665865,0.034170833008829504,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_004/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_004/fast_nmpc_1s/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,fast_nmpc_0p5s,0.0451644067194102,0.07906899661671182,0.043442097303032876,44.58745501355513,0.0,0.01557632398753894,46,0,False,False,alpha_corridor_violation,62.0,low,0.009068996616711816,0.0,23.0,0.0,False,0.028982708968274366,0.034431957988999784,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_004/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_004/fast_nmpc_0p5s/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,corridor_centered_nmpc,0.04451879231853164,0.07908969098534269,0.04399868248333047,46.57811329968205,0.0,0.01557632398753894,47,0,False,False,alpha_corridor_violation,61.5,low,0.00908969098534268,0.0,23.5,0.0,False,0.02934098520208835,0.03484879096504301,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_004/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_004/corridor_centered_nmpc/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,corridor_barrier_nmpc,0.04455428549040759,0.07907996811484733,0.04395582691170767,46.58961707035567,0.0,0.01557632398753894,46,0,False,False,alpha_corridor_violation,62.0,low,0.00907996811484732,0.0,23.0,0.0,False,0.030143869138283604,0.035422958026174456,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_004/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_004/corridor_barrier_nmpc/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,success_recovery_nmpc,0.044505071059745674,0.07910117342899445,0.04401822200443446,46.49146952357539,0.0,0.01557632398753894,47,0,False,False,alpha_corridor_violation,61.5,low,0.009101173428994441,0.0,23.5,0.0,False,0.0301085541273592,0.03521875001024455,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_004/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_004/success_recovery_nmpc/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,nominal_nmpc_2s,0.050951244162465596,0.08960830603120767,0.045450824028732933,47.12665371804318,0.0,0.14953271028037382,33,0,False,False,alpha_corridor_violation,7.0,high,0.019608306031207667,0.0,16.5,0.0,False,0.029122771097370135,0.03598908398998901,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_005/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_005/nominal_nmpc_2s/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,fast_nmpc_1s,0.04544018771095758,0.0896178409261292,0.04675108072443253,44.13600653375255,0.0,0.1526479750778816,33,0,False,False,alpha_corridor_violation,7.0,high,0.0196178409261292,0.0,16.5,0.0,False,0.02925815918556594,0.03717833402333781,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_005/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_005/fast_nmpc_1s/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,fast_nmpc_0p5s,0.04410639303184239,0.08964024128907591,0.04720537193811726,42.9778504727025,0.0,0.040498442367601244,33,0,False,False,alpha_corridor_violation,7.0,high,0.019640241289075905,0.0,16.5,0.0,False,0.029632234544242294,0.037229792040307075,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_005/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_005/fast_nmpc_0p5s/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,corridor_centered_nmpc,0.043087816592913566,0.08964024128292614,0.04780368119072804,43.73104278975966,0.0,0.040498442367601244,33,0,False,False,alpha_corridor_violation,7.0,high,0.01964024128292613,0.0,16.5,0.0,False,0.029421332692640408,0.03511254204204306,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_005/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_005/corridor_centered_nmpc/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,corridor_barrier_nmpc,0.043172024686554365,0.08964024127742934,0.04773002595037854,43.71217157483193,0.0,0.040498442367601244,33,0,False,False,alpha_corridor_violation,7.0,high,0.019640241277429332,0.0,16.5,0.0,False,0.030784192604754075,0.037055207998491824,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_005/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_005/corridor_barrier_nmpc/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,success_recovery_nmpc,0.04309367474049988,0.08964024127729556,0.04783070970075248,43.746592905314635,0.0,0.040498442367601244,33,0,False,False,alpha_corridor_violation,7.0,high,0.01964024127729555,0.0,16.5,0.0,False,0.03144118779812536,0.03768179198959842,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_005/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_005/success_recovery_nmpc/metrics.json
