tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,controlled_recovery,controlled_recovery_max_alpha_miss_rad,controlled_recovery_max_q_miss_radps,mean_predicted_alpha_slack_rad,mean_predicted_q_slack_radps,trajectory_csv,metrics_json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,online_slack_mpc,0.028040286643666267,0.042788439844170106,0.04047005382515805,6.948614195837909,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011276853877338178,0.02329691604245454,True,0.0,0.0,1.5810691389026474e-09,1.0818535405117318e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_021/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_021/online_slack_mpc/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,online_slack_mpc_centered,0.028012030555309732,0.04272671508513487,0.04044215958390392,12.080797975488112,0.0,0.04938271604938271,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011074499964403609,0.02301770797930658,True,0.0,0.0,3.664191165382339e-09,2.2930479832757026e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_021/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_021/online_slack_mpc_centered/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,online_slack_mpc_fast,0.028066608674457736,0.04284665900153617,0.04050573306474523,0.6485633103235,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01717100665691872,0.01822470803745091,True,0.0,0.0,2.051785684152185e-09,1.1010983560617327e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_021/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_021/online_slack_mpc_fast/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,online_slack_mpc,0.06318268486536215,0.09019013122082717,0.05101848829640193,12.581190124427454,0.0,0.024691358024691357,33,0,False,False,alpha_corridor_violation,6.0,high,0.020190131220827162,0.0,16.5,0.0,False,0.012833627581849326,0.029504665988497436,True,0.020190131220827162,0.0,0.00881835566974571,3.8946192108927614e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_022/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_022/online_slack_mpc/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,online_slack_mpc_centered,0.06318190112254589,0.09019013122082892,0.05101655355842265,13.657464764387424,0.0,0.024691358024691357,33,0,False,False,alpha_corridor_violation,6.0,high,0.02019013122082891,0.0,16.5,0.0,False,0.012485599823664,0.028679374954663217,True,0.02019013122082891,0.0,0.010033517611856058,4.032827384928581e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_022/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_022/online_slack_mpc_centered/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,online_slack_mpc_fast,0.0632471515275157,0.09024516518008521,0.05104679132226208,7.301074916536509,0.0,0.0,33,0,False,False,alpha_corridor_violation,6.0,high,0.020245165180085206,0.0,16.5,0.0,False,0.018122820461019415,0.020940958987921476,True,0.020245165180085206,0.0,0.00676168456261583,3.358035666455189e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_022/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_022/online_slack_mpc_fast/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,online_slack_mpc,0.07701510770507794,0.102161547867369,0.055171295832384795,13.657375278706427,0.0,0.024691358024691357,47,0,False,False,alpha_corridor_violation,5.5,high,0.032161547867368995,0.0,23.5,0.0,False,0.013026315353833784,0.029573249979875982,False,0.032161547867368995,0.0,0.016848108823164197,5.99587500956711e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_023/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_023/online_slack_mpc/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,online_slack_mpc_centered,0.07701510770486295,0.10216154786736878,0.05517129583200454,13.657375471193056,0.0,0.024691358024691357,47,0,False,False,alpha_corridor_violation,5.5,high,0.03216154786736877,0.0,23.5,0.0,False,0.012704840031981376,0.028805790934711695,False,0.03216154786736877,0.0,0.0181383733477569,7.32806666305322e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_023/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_023/online_slack_mpc_centered/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,online_slack_mpc_fast,0.07706400818969551,0.10220554513079216,0.05518909051351436,9.676817754750044,0.0,0.0,47,0,False,False,alpha_corridor_violation,5.5,high,0.03220554513079216,0.0,23.5,0.0,False,0.018538666160397784,0.02103404200170189,False,0.03220554513079216,0.0,0.013731814689338784,5.993750921652525e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_023/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_023/online_slack_mpc_fast/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,online_slack_mpc,0.04510398009458095,0.06896171080358524,0.046034311951454146,9.204854164418464,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0112850833080571,0.02347583300434053,True,0.0,0.0,2.059682336831596e-05,1.3469599235876685e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_024/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_024/online_slack_mpc/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,online_slack_mpc_centered,0.045073751917708245,0.06892633881543178,0.046018072400145126,12.168254509948534,0.0,0.04938271604938271,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01150668004705904,0.02606837498024106,True,0.0,0.0,0.00044935006235296995,7.137956240882405e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_024/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_024/online_slack_mpc_centered/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,online_slack_mpc_fast,0.04523958513003762,0.06905328858605375,0.04610569973661643,1.5357445375223506,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.016689709381970726,0.01865350001025945,True,0.0,0.0,2.6151283057370644e-05,1.9198635204691403e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_024/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_024/online_slack_mpc_fast/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,online_slack_mpc,0.07436827647903205,0.09991897559489163,0.05464875213446189,13.655414192425814,0.0,0.024691358024691357,44,0,False,False,alpha_corridor_violation,6.0,high,0.029918975594891623,0.0,22.0,0.0,False,0.012982781364203052,0.029694459051825106,False,0.029918975594891623,0.0,0.015349627005486463,6.173229853348238e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_025/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_025/online_slack_mpc/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,online_slack_mpc_centered,0.07436827647796265,0.09991897559489027,0.054648752133175445,13.655414793163246,0.0,0.024691358024691357,44,0,False,False,alpha_corridor_violation,6.0,high,0.029918975594890262,0.0,22.0,0.0,False,0.012879283430434211,0.02920774999074638,False,0.029918975594890262,0.0,0.016722724723291088,5.777648614785096e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_025/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_025/online_slack_mpc_centered/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,online_slack_mpc_fast,0.07442305469395939,0.09997171819460224,0.05466759100287577,9.27746106448404,0.0,0.0,44,0,False,False,alpha_corridor_violation,6.0,high,0.02997171819460223,0.0,22.0,0.0,False,0.01877289145098378,0.021437666029669344,False,0.02997171819460223,0.0,0.01228025831947117,5.425467843557098e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_025/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_025/online_slack_mpc_fast/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,online_slack_mpc,0.0773013829043277,0.10433477683505948,0.055280819819466386,13.657064463692818,0.0,0.024691358024691357,46,0,False,False,alpha_corridor_violation,5.5,high,0.03433477683505948,0.0,23.0,0.0,False,0.012677600858790546,0.028489458025433123,False,0.03433477683505948,0.0,0.018176946638174908,6.579285220055448e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_026/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_026/online_slack_mpc/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,online_slack_mpc_centered,0.07730138290157311,0.10433477683506745,0.05528081981730976,13.657065050126876,0.0,0.024691358024691357,46,0,False,False,alpha_corridor_violation,5.5,high,0.03433477683506744,0.0,23.0,0.0,False,0.01276313531913875,0.028630167013034225,False,0.03433477683506744,0.0,0.019707401450405112,7.645201472159738e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_026/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_026/online_slack_mpc_centered/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,online_slack_mpc_fast,0.07736408195307998,0.10439440281611603,0.055302779997616326,9.587422175045894,0.0,0.0,46,0,False,False,alpha_corridor_violation,5.5,high,0.034394402816116026,0.0,23.0,0.0,False,0.018718399167819706,0.02152449998538941,False,0.034394402816116026,0.0,0.014643500148488146,5.915628435348442e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_026/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_026/online_slack_mpc_fast/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,online_slack_mpc,0.05232630700992087,0.07401206434656524,0.0491437145463002,11.515627442868979,0.0,0.012345679012345678,14,0,False,False,alpha_corridor_violation,10.0,high,0.004012064346565231,0.0,7.0,0.0,False,0.012089757220014746,0.028268042020499706,True,0.004012064346565231,0.0,0.001038419327619739,9.131748698881465e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_027/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_027/online_slack_mpc/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,online_slack_mpc_centered,0.052300529602508763,0.07398507384873276,0.04913410626269474,13.470722187472026,0.0,0.024691358024691357,14,0,False,False,alpha_corridor_violation,10.0,high,0.003985073848732756,0.0,7.0,0.0,False,0.011775435724606117,0.02765483397524804,True,0.003985073848732756,0.0,0.001703768155676381,1.3696376063739797e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_027/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_027/online_slack_mpc_centered/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,online_slack_mpc_fast,0.05243170647493282,0.07408672325698618,0.04918774715957664,4.371605958672514,0.0,0.0,15,0,False,False,alpha_corridor_violation,10.0,high,0.004086723256986169,0.0,7.5,0.0,False,0.017374609066690836,0.02116508304607123,True,0.004086723256986169,0.0,0.0007757045743949772,8.939832672005584e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_027/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_027/online_slack_mpc_fast/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,online_slack_mpc,0.04916007624616595,0.07122143571846812,0.0479699638126892,10.779396516272385,0.0,0.0,4,0,False,False,alpha_corridor_violation,11.5,high,0.0012214357184681113,0.0,2.0,0.0,False,0.011628054529370994,0.02587645803578198,True,0.0012214357184681113,0.0,0.0005933968086020967,6.194080395159641e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_028/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_028/online_slack_mpc/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,online_slack_mpc_centered,0.049131779954644746,0.0711922938750014,0.04795771606374814,13.162381984386052,0.0,0.024691358024691357,3,0,False,False,alpha_corridor_violation,12.0,high,0.0011922938750013878,0.0,1.5,0.0,False,0.011286767446838411,0.026812958996742964,True,0.0011922938750013878,0.0,0.0010687907265528602,1.0791281189787439e-07,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_028/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_028/online_slack_mpc_centered/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,online_slack_mpc_fast,0.04927948623476295,0.07130680972200207,0.04802001138450459,3.2574851272698764,0.0,0.0,5,0,False,False,alpha_corridor_violation,11.5,high,0.0013068097220020614,0.0,2.5,0.0,False,0.016800617297570923,0.019300000043585896,True,0.0013068097220020614,0.0,0.00032927792427622126,4.779061626684438e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_028/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_028/online_slack_mpc_fast/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,online_slack_mpc,0.029934667757712703,0.04685858360500064,0.041361428975093484,7.011460031988387,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.011566786492174422,0.02612787496764213,True,0.0,0.0,1.6549547426896574e-09,1.1124543853440686e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_029/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_029/online_slack_mpc/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,online_slack_mpc_centered,0.029897604120205902,0.04679820507552143,0.04133143317023713,12.359659654072717,0.0,0.06172839506172839,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.010757532968174345,0.02221554098650813,True,0.0,0.0,3.63386396192409e-09,2.298637669772418e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_029/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_029/online_slack_mpc_centered/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,online_slack_mpc_fast,0.029978781015472616,0.046920376715049866,0.04140217096891888,0.6850423677883779,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.01703546611149508,0.018116375082172453,True,0.0,0.0,2.056892653291158e-09,1.1351820907718246e-08,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_029/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/moderate/scenario_029/online_slack_mpc_fast/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,online_slack_mpc,0.10413089602520689,0.13486170906291792,0.06109178865469767,13.301827716815861,0.0,0.024691358024691357,65,0,False,False,alpha_corridor_violation,3.0,high,0.06486170906291791,0.0,32.5,0.0,False,0.013525982000750064,0.029022041941061616,False,0.06486170906291791,0.0,0.04200076212042505,1.0570118482427867e-06,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_000/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_000/online_slack_mpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,online_slack_mpc_centered,0.10413089602509273,0.13486170906291847,0.06109178865452576,13.30182788343918,0.0,0.024691358024691357,65,0,False,False,alpha_corridor_violation,3.0,high,0.06486170906291847,0.0,32.5,0.0,False,0.013773774207903095,0.03011654200963676,False,0.06486170906291847,0.0,0.04547983365397476,1.0953240591549325e-06,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_000/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_000/online_slack_mpc_centered/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,online_slack_mpc_fast,0.10414073861867759,0.13487229396888487,0.061094418406985644,12.591115852698369,0.0,0.0,65,0,False,False,alpha_corridor_violation,3.0,high,0.06487229396888486,0.0,32.5,0.0,False,0.019118899227993816,0.02122020802926272,False,0.06487229396888486,0.0,0.037520919204491875,1.0539987960665874e-06,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_000/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_000/online_slack_mpc_fast/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,online_slack_mpc,0.03718599402339922,0.06077663813443997,0.044508003219133695,6.34534736149843,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.012390355464576938,0.02411908400245011,True,0.0,0.0,1.971674950956077e-09,1.3062551056744618e-08,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_001/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_001/online_slack_mpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,online_slack_mpc_centered,0.0371205753097271,0.06077663813443997,0.044473243881247945,11.784926535488783,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.010940632226669954,0.02257454104255885,True,0.0,0.0,3.5497169914192906e-09,2.4309436669220842e-08,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_001/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_001/online_slack_mpc_centered/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,online_slack_mpc_fast,0.03726659185857884,0.06077663813443997,0.04455611027090489,0.407095519232757,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.016157870278636247,0.0171811250038445,True,0.0,0.0,1.8898706373489033e-09,1.3065870248894912e-08,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_001/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_001/online_slack_mpc_fast/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,online_slack_mpc,0.06284076866619112,0.08082219952508998,0.05252303623786887,13.001369514708772,0.0,0.012345679012345678,31,0,False,False,alpha_corridor_violation,9.0,high,0.010822199525089976,0.0,15.5,0.0,False,0.012288848245746376,0.02829083299729973,True,0.010822199525089976,0.0,0.003724555704746333,2.1319927435207358e-07,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_002/online_slack_mpc/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_002/online_slack_mpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,online_slack_mpc_centered,0.06282802568880697,0.08080792665547215,0.052519903310992606,13.460935773218711,0.0,0.024691358024691357,31,0,False,False,alpha_corridor_violation,9.0,high,0.010807926655472144,0.0,15.5,0.0,False,0.01201157096232989,0.027518916060216725,True,0.010807926655472144,0.0,0.004681583097163898,3.053805529079125e-07,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_002/online_slack_mpc_centered/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_002/online_slack_mpc_centered/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,online_slack_mpc_fast,0.06290148818740188,0.08087317935338381,0.052544077533393276,7.029153026596691,0.0,0.0,31,0,False,False,alpha_corridor_violation,9.0,high,0.010873179353383805,0.0,15.5,0.0,False,0.017579229996988067,0.02073883404955268,True,0.010873179353383805,0.0,0.003698738076003457,2.4953447699538666e-07,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_002/online_slack_mpc_fast/trajectory.csv,outputs/phase22_actuator_aware_slack_mpc/stress/scenario_002/online_slack_mpc_fast/metrics.json
