tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,residual_gain,use_residual_model,use_tightened_corridor,trajectory_csv,metrics_json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,nominal_nmpc,0.061400852976229416,0.10057049457471784,0.03881686977298415,45.69701630928532,0.0,0.11214953271028037,94,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_029/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_029/nominal_nmpc/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,residual_corrected_nmpc,0.0614998935026867,0.10062490523309325,0.03879404457812308,46.13508397432891,0.0,0.11838006230529595,94,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/moderate/scenario_029/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_029/residual_corrected_nmpc/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,residual_corrected_tightened_nmpc,0.05904738811966174,0.10061589698768234,0.03949701097093055,49.992118019470915,0.0,0.14018691588785046,94,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/moderate/scenario_029/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/moderate/scenario_029/residual_corrected_tightened_nmpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,nominal_nmpc,0.05769336142411643,0.13486154472275477,0.05185338395735019,50.36383244972723,0.0,0.09034267912772585,65,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_000/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_000/nominal_nmpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_corrected_nmpc,0.057885308311043535,0.13486154472275477,0.05177922786283073,49.84079764020508,0.0,0.08722741433021806,65,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_000/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_000/residual_corrected_nmpc/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,residual_corrected_tightened_nmpc,0.05697331016894109,0.13486154472275455,0.0520366719179795,48.73572338631079,0.0,0.13395638629283488,65,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_000/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_000/residual_corrected_tightened_nmpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,nominal_nmpc,0.051706767677450804,0.08259002238738083,0.04177553123231284,49.101964485477794,0.0,0.08722741433021806,55,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_001/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_001/nominal_nmpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_corrected_nmpc,0.0518451832113766,0.08262072260200234,0.041750713183399873,49.34222152544633,0.0,0.08722741433021806,56,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_001/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_001/residual_corrected_nmpc/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,residual_corrected_tightened_nmpc,0.04880137856349098,0.0826204095232885,0.042467925490827466,48.660018687545346,0.0,0.1277258566978193,56,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_001/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_001/residual_corrected_tightened_nmpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,nominal_nmpc,0.053873141269805074,0.08140724189343315,0.059216826831589936,55.48241039008899,0.0,0.009345794392523364,90,0,False,True,unstable_response,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_002/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_002/nominal_nmpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_corrected_nmpc,0.05387314126727137,0.08140724188889173,0.059216826830891134,55.48241042497378,0.0,0.009345794392523364,90,0,False,True,unstable_response,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_002/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_002/residual_corrected_nmpc/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,residual_corrected_tightened_nmpc,0.05387314126662368,0.08140724188787432,0.059216826830685965,55.48241044810054,0.0,0.009345794392523364,90,0,False,True,unstable_response,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_002/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_002/residual_corrected_tightened_nmpc/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,nominal_nmpc,0.05675608932770863,0.11791709584898849,0.04818979443472958,44.3857911545514,0.0,0.23052959501557632,53,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_003/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_003/nominal_nmpc/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_corrected_nmpc,0.057189070452375486,0.11791709584898788,0.04809230440135397,44.6021182779547,0.0,0.21495327102803738,53,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_003/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_003/residual_corrected_nmpc/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,residual_corrected_tightened_nmpc,0.053650510421290265,0.11791709584898744,0.048906814767419,45.276740318284084,0.0,0.2398753894080997,53,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_003/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_003/residual_corrected_tightened_nmpc/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,nominal_nmpc,0.049797463984536175,0.07863584705235438,0.04200911093628985,48.57465074652942,0.0,0.08722741433021806,45,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_004/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_004/nominal_nmpc/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_corrected_nmpc,0.05001900955731538,0.07866028362156319,0.04195616762868517,48.87344694814408,0.0,0.08411214953271028,45,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_004/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_004/residual_corrected_nmpc/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,residual_corrected_tightened_nmpc,0.0471259682851922,0.0786501679530715,0.04264587339696255,49.59689159860477,0.0,0.11214953271028037,45,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_004/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_004/residual_corrected_tightened_nmpc/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,nominal_nmpc,0.05045368642661192,0.08960830603120518,0.045591722021256054,45.56358208278357,0.0,0.17757009345794392,33,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_005/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_005/nominal_nmpc/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_corrected_nmpc,0.05113405798814356,0.0896083060312037,0.04541263479067043,44.559349319478855,0.0,0.19937694704049844,33,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_005/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_005/residual_corrected_nmpc/metrics.json
stress,5,10060,0.9630926665140382,1.1606808963757862,1.2216221031121512,0.9657950551141605,0.3224799759664272,1.0,0.006069995815700608,0.0016087017017584922,0.0017684969281546899,-0.05160326416450517,0.051596152396489146,0.014929206449208754,-769.1851361540372,residual_corrected_tightened_nmpc,0.045840689014636796,0.08960830603120337,0.04660526840479523,49.20847171991713,0.0,0.12149532710280374,33,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_005/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_005/residual_corrected_tightened_nmpc/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,nominal_nmpc,0.1186769870442341,0.18305222446404684,0.026489711993050044,51.99213255405414,0.0,0.06853582554517133,199,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_006/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_006/nominal_nmpc/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_corrected_nmpc,0.11870671204595214,0.18307197472217274,0.0264759092259444,51.93075889963248,0.0,0.07165109034267912,199,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_006/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_006/residual_corrected_nmpc/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,residual_corrected_tightened_nmpc,0.11853988869422724,0.1830719747174533,0.026588074698993325,52.093056126911875,0.0,0.08411214953271028,199,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_006/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_006/residual_corrected_tightened_nmpc/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,nominal_nmpc,0.09217012572016568,0.17179059261818064,0.06614079815177082,53.74252948018208,0.0,0.03115264797507788,147,0,False,True,unstable_response,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_007/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_007/nominal_nmpc/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_corrected_nmpc,0.09221851286979127,0.17179059261818053,0.06614090549586768,54.4871730760072,0.0,0.03426791277258567,148,0,False,True,unstable_response,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_007/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_007/residual_corrected_nmpc/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,residual_corrected_tightened_nmpc,0.09122561954602146,0.17179059261817986,0.06636113474342274,54.090963282686346,0.0,0.04672897196261682,147,0,False,True,unstable_response,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_007/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_007/residual_corrected_tightened_nmpc/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,nominal_nmpc,0.08692497985091546,0.14114265632552547,0.03293261400653118,48.71009529919067,0.0,0.11526479750778816,157,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_008/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_008/nominal_nmpc/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_corrected_nmpc,0.08696445581796323,0.14118588747411648,0.03292209848829106,48.77593184917548,0.0,0.11838006230529595,158,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_008/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_008/residual_corrected_nmpc/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,residual_corrected_tightened_nmpc,0.0864590500227869,0.14118521573909557,0.033246492161297686,50.20171238664926,0.0,0.09345794392523364,158,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_008/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_008/residual_corrected_tightened_nmpc/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,nominal_nmpc,0.05120193781738553,0.11465290559748653,0.05223139239852313,51.081114248772366,0.0,0.09657320872274143,58,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_009/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_009/nominal_nmpc/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_corrected_nmpc,0.0514497843494745,0.11465290559748761,0.05220500656578083,50.85892790553972,0.0,0.09968847352024922,58,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_009/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_009/residual_corrected_nmpc/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,residual_corrected_tightened_nmpc,0.04848711612052684,0.11465290559748684,0.05263417794926551,51.57422800096781,0.0,0.1059190031152648,58,0,False,True,unstable_response,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_009/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_009/residual_corrected_tightened_nmpc/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,nominal_nmpc,0.10905285539052038,0.1635931829072695,0.03039816253864497,53.93062228462886,0.0,0.040498442367601244,199,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_010/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_010/nominal_nmpc/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_corrected_nmpc,0.10905808521962983,0.16359628048303484,0.03039433104933745,53.86137025007647,0.0,0.04361370716510903,199,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_010/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_010/residual_corrected_nmpc/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,residual_corrected_tightened_nmpc,0.10901456976160219,0.16359306257787737,0.030444439372904218,54.942080687708554,0.0,0.024922118380062305,199,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_010/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_010/residual_corrected_tightened_nmpc/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,nominal_nmpc,0.11353778789298499,0.17614281423225273,0.02711722383517072,50.68382625504029,0.0,0.0778816199376947,197,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_011/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_011/nominal_nmpc/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_corrected_nmpc,0.11359570609519366,0.17619986579030955,0.02709531673382468,50.79463881598914,0.0,0.08099688473520249,197,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_011/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_011/residual_corrected_nmpc/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,residual_corrected_tightened_nmpc,0.11358916738528495,0.17619986578983207,0.027103447921022532,50.826821314304794,0.0,0.07476635514018691,197,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_011/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_011/residual_corrected_tightened_nmpc/metrics.json
stress,12,10067,1.0723277043759831,1.0812466313241433,0.9873133160902805,0.966772287404146,0.4038597981810853,1.0,0.004263687269015818,0.00123702779198544,0.004575311190917361,-0.007738486820527819,0.024954649928887067,-0.02634981112409618,1735.942860410549,nominal_nmpc,0.0874353532552649,0.14456984369389364,0.03176646102511028,49.10526736256125,0.0,0.09657320872274143,155,0,False,False,alpha_corridor_violation,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_012/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_012/nominal_nmpc/metrics.json
stress,12,10067,1.0723277043759831,1.0812466313241433,0.9873133160902805,0.966772287404146,0.4038597981810853,1.0,0.004263687269015818,0.00123702779198544,0.004575311190917361,-0.007738486820527819,0.024954649928887067,-0.02634981112409618,1735.942860410549,residual_corrected_nmpc,0.08749545752403547,0.14456984369424636,0.03173213406135893,49.01106257899971,0.0,0.09034267912772585,155,0,False,False,alpha_corridor_violation,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_012/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_012/residual_corrected_nmpc/metrics.json
stress,12,10067,1.0723277043759831,1.0812466313241433,0.9873133160902805,0.966772287404146,0.4038597981810853,1.0,0.004263687269015818,0.00123702779198544,0.004575311190917361,-0.007738486820527819,0.024954649928887067,-0.02634981112409618,1735.942860410549,residual_corrected_tightened_nmpc,0.08683613994203175,0.14456984369269155,0.03220090794003284,52.42497125653726,0.0,0.056074766355140186,155,0,False,False,alpha_corridor_violation,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_012/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_012/residual_corrected_tightened_nmpc/metrics.json
stress,13,10068,1.2006462829456708,0.9613224971500165,1.1284879647047508,0.7151193717774024,0.502395195496711,1.0,0.007003261604978748,0.0016943408619693593,0.0033503407387038774,-0.051250918977091116,0.04409770019211704,-0.03768124639159759,1454.9875102322935,nominal_nmpc,0.04390023599941408,0.06356362175333721,0.04397012043895924,47.446734636500224,0.0,0.14641744548286603,0,0,False,False,success,0.0,False,False,outputs/phase12_learning_augmented_mpc/stress/scenario_013/nominal_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_013/nominal_nmpc/metrics.json
stress,13,10068,1.2006462829456708,0.9613224971500165,1.1284879647047508,0.7151193717774024,0.502395195496711,1.0,0.007003261604978748,0.0016943408619693593,0.0033503407387038774,-0.051250918977091116,0.04409770019211704,-0.03768124639159759,1454.9875102322935,residual_corrected_nmpc,0.0439735117501111,0.06359659626095163,0.043947414506535325,47.89392401836673,0.0,0.1308411214953271,0,0,False,False,success,1.0,True,False,outputs/phase12_learning_augmented_mpc/stress/scenario_013/residual_corrected_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_013/residual_corrected_nmpc/metrics.json
stress,13,10068,1.2006462829456708,0.9613224971500165,1.1284879647047508,0.7151193717774024,0.502395195496711,1.0,0.007003261604978748,0.0016943408619693593,0.0033503407387038774,-0.051250918977091116,0.04409770019211704,-0.03768124639159759,1454.9875102322935,residual_corrected_tightened_nmpc,0.039266611113657944,0.06354375320363517,0.04509681450403616,50.28105242492,0.0,0.10903426791277258,0,0,False,False,success,1.0,True,True,outputs/phase12_learning_augmented_mpc/stress/scenario_013/residual_corrected_tightened_nmpc/trajectory.csv,outputs/phase12_learning_augmented_mpc/stress/scenario_013/residual_corrected_tightened_nmpc/metrics.json
