controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,delta_flap_raw_rad,delta_flap_rad,delta_flap_rate_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,flap_saturated,flap_rate_saturated,corridor_violation,alpha_error_rad,q_error_rad,theta_error_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
gain_scheduled_lqr,17.5,0.0015943178123241108,-5.88330580416125e-05,0.10436044164121117,0.1437616812414266,-0.0009497363281249921,0.07134933471679687,0.0737616812414266,0.2137616812414266,-0.08,0.08,0.6861787101082314,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1421673634291025,0.0008909032700833796,0.033011106924414294,-65.1089169848196,-0.022733601334597647,0.4095845394061104,80702.40020751953,6041.269022930859,20.47415729797645,6.1306413575054265e-06,111.87479855419609
gain_scheduled_lqr,18.0,0.0014000746255524803,-6.013312521697763e-05,0.10433069992235401,0.145,-0.0009734448242187527,0.070868515625,0.07499999999999998,0.215,-0.08,0.08,0.7013438773801047,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.14359992537444752,0.0009133116990017751,0.03346218429735401,-65.58346198931105,-0.02270061351232624,0.40998929463149714,80630.27734375,6033.242791593229,20.44695600594777,6.200763515678852e-06,112.85395359761522
gain_scheduled_lqr,18.5,0.001225447045721401,-6.144288083293007e-05,0.10430030576398078,0.14626146690672154,-0.0009969628906250083,0.07037588989257812,0.07626146690672153,0.21626146690672154,-0.08,0.08,0.7164481446057556,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.14503601986100015,0.0009355200097920782,0.03392441587140266,-66.09983500151033,-0.022675768608270738,0.41040197109284127,80556.38348388672,6025.059483414375,20.419222372792923,6.27343945949679e-06,113.86713497352994
gain_scheduled_lqr,19.0,0.001068387012984889,-6.276314186386755e-05,0.10426925411602295,0.147545438957476,-0.0010202905273437451,0.069871552734375,0.07754543895747598,0.217545438957476,-0.08,0.08,0.7314907544855151,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1464770519444911,0.0009575273854798776,0.03439770138164795,-66.65663097221555,-0.022658284867132842,0.41082245555655417,80480.73291015625,6016.721343798232,20.39096400829609,6.348725657955348e-06,114.91490475208458
gain_scheduled_lqr,19.5,0.0009270594247851511,-6.40946991420678e-05,0.1042375395266208,0.14885127314814814,-0.001043427734374991,0.06935559936523437,0.07885127314814813,0.21885127314814815,-0.08,0.08,0.7464709342682359,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.14792421372336298,0.0009793330352329231,0.03488194016138643,-67.2526514896535,-0.022647460990717787,0.41125063669750794,80403.33990478516,6008.230580304267,20.362188393984678,6.426680929308802e-06,115.99784628799257
gain_scheduled_lqr,20.0,0.0007998199644147579,-6.543832128999418e-05,0.10420515615419502,0.1501783264746228,-0.0010663745117187456,0.068828125,0.08017832647462278,0.2201783264746228,-0.08,0.08,0.7613878965253253,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.14937850651020804,0.0010009361904287516,0.03537703115419502,-67.88688542589642,-0.022642667765693812,0.4116864050020053,80324.21875,5999.589364571574,20.332902889650182,6.507366498677634e-06,117.11656459345757
gain_scheduled_lqr,20.5,0.00068519523731093,-6.679475828638209e-05,0.1041720977776453,0.15152595593278462,-0.0010891308593749954,0.06828922485351563,0.08152595593278461,0.22152595593278462,-0.08,0.08,0.776240839816668,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1508407606954737,0.0010223361010886134,0.03588287292412967,-68.55849168136153,-0.022643340562250334,0.4121296526781913,80243.38372802734,5990.799834095381,20.303114739368862,6.590846058322763e-06,118.27168672134452
gain_scheduled_lqr,21.0,0.0005818649748589721,-6.816474470585805e-05,0.10413835780484916,0.1528935185185185,-0.0011116967773437542,0.06773899414062501,0.0828935185185185,0.22289351851851852,-0.08,0.08,0.791028949258624,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.15231165354365955,0.001043532032637896,0.03639936366422415,-69.26678380290751,-0.022648972613139296,0.41258027357316207,80160.84912109375,5981.864093870782,20.27283107707244,6.677185830635653e-06,119.46386215908987
gain_scheduled_lqr,21.5,0.0004886460904871122,-6.95490026675918e-05,0.104103929279615,0.15428037122770918,-0.001134072265625008,0.06717752807617187,0.08428037122770918,0.2242803712277092,-0.08,0.08,0.8057513970032514,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.15379172513722209,0.0010645232629574162,0.03692640120344312,-70.0112162756179,-0.02265910899197947,0.4130381630961138,80076.62921142578,5972.78421791668,20.242058931712783,6.766454633896623e-06,120.69376323377728
gain_scheduled_lqr,22.0,0.0004044783952374401,-7.09482445246953e-05,0.10406880488722689,0.15568587105624143,-0.001156257324218743,0.066604921875,0.08568587105624142,0.22568587105624144,-0.08,0.08,0.8204073426371632,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.155281392661004,0.0010853090796940476,0.03746388301222689,-70.80733259950355,-0.022678453042818944,0.4135553796234184,79990.73828125,5963.562250691366,20.210805232059418,6.858723950856355e-06,121.96208552875365
gain_scheduled_lqr,22.5,0.000328411723112417,-7.236349452787645e-05,0.1040329768789021,0.157109375,-0.0011782519531250008,0.06602127075195313,0.08710937499999999,0.227109375,-0.08,0.08,0.8349957504612864,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1567809632768876,0.0011058884585971242,0.03801170612694897,-71.7757609351732,-0.02274479544965077,0.41452118455903586,79903.19061279297,5954.200208409866,20.179076811164045,6.954068000199024e-06,123.26954831212835
gain_scheduled_lqr,23.0,0.00025959381610534044,-7.379819040871351e-05,0.10399643639043735,0.15855024005486967,-0.0012000561523437536,0.065426669921875,0.08855024005486967,0.22855024005486968,-0.08,0.08,0.84951418516141,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.15829064623876432,0.0011262579619350402,0.03856976646856235,-72.78602092069357,-0.02281555757531166,0.41550436793117296,79814.00048828125,5944.700080271976,20.146880410522424,7.052563810947668e-06,124.61689497745068
gain_scheduled_lqr,23.5,0.0001972601935945015,-7.525316111260395e-05,0.10395917349102751,0.16000782321673526,-0.0012216699218750016,0.06482121459960938,0.09000782321673526,0.23000782321673527,-0.08,0.08,0.8639616875627953,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.15981056302314076,0.0011464167607623977,0.039137958891418134,-73.83827215524066,-0.022890440410843833,0.4165048071705042,79723.1821899414,5935.063829608949,20.11422268396056,7.154291299875744e-06,126.00489349683775
gain_scheduled_lqr,24.0,0.0001407256142612808,-7.672923952427267e-05,0.1039211778344712,0.16148148148148148,-0.0012430932617187584,0.064205,0.09148148148148147,0.23148148148148148,-0.08,0.08,0.8783372836531718,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1613407558672202,0.0011663640221944859,0.039716177834471206,-74.93277627923683,-0.022969174909334103,0.41752238101690514,79630.75,5925.293394955936,20.08111020126924,7.259333351991131e-06,127.43433688679012
gain_scheduled_lqr,24.5,8.937581972517136e-05,-7.8227264433205e-05,0.10388243865670349,0.16297057184499314,-0.0012643261718749965,0.06357812133789062,0.09297057184499313,0.23297057184499315,-0.08,0.08,0.8926399845510146,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.16288119602526796,0.0011860989074417914,0.04030431731881287,-76.06989050473481,-0.023051518864842684,0.4185569694413684,79536.7182006836,5915.390691056471,20.047549451608308,7.367775904162284e-06,128.90604368691706
gain_scheduled_lqr,25.0,4.2660137308456083e-05,-7.974808237736746e-05,0.10384294477237711,0.164474451303155,-0.0012853686523437435,0.062940673828125,0.09447445130315499,0.234474451303155,-0.08,0.08,0.9068687864240638,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.16443179116584655,0.001205620569966376,0.04090227094425211,-77.25006192683159,-0.023137254115936062,0.41960845357147647,79441.10107421875,5905.35760980471,20.01354684669993,7.479708031958138e-06,130.42085845175828
gain_scheduled_lqr,25.5,8.48524926632275e-08,-8.129254938003679e-05,0.10380268457054898,0.16599247685185187,-0.0013062207031249995,0.062292752685546876,0.09599247685185186,0.23599247685185187,-0.08,0.08,0.9210226703616489,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1659923919993592,0.0012249281537449626,0.0415099318850021,-78.47382253662134,-0.02322618404004904,0.42067671562017306,79343.91290283203,5895.1960211304795,19.97910872382809,7.595222039776897e-06,131.97965225588123
gain_scheduled_lqr,26.0,-3.879272906136298e-05,-8.286153259305273e-05,0.10376164600952226,0.16752400548696844,-0.0013268823242187505,0.061634453125,0.09752400548696843,0.23752400548696845,-0.08,0.08,0.9351006022043227,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.16756279821602982,0.0012440207916256977,0.042127192884522255,-79.74178486479286,-0.02331813130841143,0.4217616388175952,79245.16796875,5884.907773831726,19.944241348659794,7.714413554341325e-06,133.58332321241127
gain_scheduled_lqr,26.5,-7.436960171730567e-05,-8.445591185846741e-05,0.10371981661088767,0.16906839420438957,-0.0013473535156250036,0.060965870361328126,0.09906839420438956,0.23906839420438958,-0.08,0.08,0.9491015323337197,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.16914276380610688,0.0012628976037665361,0.04275394624955954,-81.05463819263497,-0.023412935874421854,0.42286310734575583,79144.88055419922,5874.494696358492,19.908950917901986,7.837381621640567e-06,135.23279700512944
gain_scheduled_lqr,27.0,-0.00010700182660623614,-8.607658119936718e-05,0.10367718345280201,0.170625,-0.0013676342773437516,0.060287099609375,0.10062499999999999,0.240625,-0.08,0.08,0.9630243954252122,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.17073200182660622,0.0012815576961443846,0.04339008384342701,-82.41314527404023,-0.02351045317117041,0.4239810062758817,79043.06494140625,5863.958597552136,19.87324356180684,7.9642288074017e-06,136.92902743426504
gain_scheduled_lqr,27.5,-0.00013700880252900583,-8.772445024957432e-05,0.10363373316253702,0.1721931798696845,-0.0013877246093749948,0.059598236083984374,0.10219317986968449,0.2421931798696845,-0.08,0.08,0.9768681101657449,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1723301886722135,0.0013000001591254205,0.04403549707855264,-83.81813951817561,-0.023610552496338977,0.4251152215082343,78939.73541259766,5853.301267343199,19.837125346536833,8.09506130117685e-06,138.67299697609448
gain_scheduled_lqr,28.0,-0.0001646770926409623,-8.940044563098356e-05,0.10358945190832666,0.17377229080932782,-0.001407624511718747,0.058899375000000004,0.10377229080932782,0.24377229080932783,-0.08,0.08,0.9906315789388433,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.17393696790196878,0.0013182240660877633,0.04469007690832666,-85.2705225879007,-0.02371311556497231,0.42626563971425235,78834.90625,5842.524477410941,19.800602276399946,8.229989024133897e-06,140.46571735643462
gain_scheduled_lqr,28.5,-0.00019026385316839276,-9.110551228643765e-05,0.1035443253905373,0.17536168981481481,-0.001427333984375001,0.05819061157226563,0.10536168981481481,0.24536168981481482,-0.08,0.08,1.0043136874785592,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1755519536679832,0.0013362284720885634,0.045353713818271676,-86.77126237385,-0.02381803521264188,0.42743214828087306,78728.59173583984,5831.629981807371,19.763680295964555,8.36912574064229e-06,142.30823013812122
gain_scheduled_lqr,29.0,-0.0002139999055920518,-9.284061477528744e-05,0.10349833883218094,0.17696073388203018,-0.0014468530273437502,0.057472041015625,0.10696073388203017,0.2469607338820302,-0.08,0.08,1.0179133044939628,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.17717473378762222,0.0013540124125684628,0.04602629781655594,-88.32139130839093,-0.023925214233343154,0.428614635256898,78620.80615234375,5820.619517548277,19.726365292062432,8.512589173747319e-06,144.20160732253274
gain_scheduled_lqr,29.5,-0.00023609248942020253,-9.46067385381047e-05,0.10345147696878863,0.17856878000685872,-0.0014661816406250014,0.05674375854492188,0.10856878000685871,0.24856878000685872,-0.08,0.08,1.0314292812654906,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1788048724962789,0.0013715749020868967,0.046707718423866756,-89.92200498751212,-0.024034564338095914,0.429812989301285,78511.56378173828,5809.494805173575,19.68866309568782,8.660501124629396e-06,146.14695196521996
gain_scheduled_lqr,30.0,-0.0002567277288096296,-9.640489113641086e-05,0.10340372403765803,0.1801851851851852,-0.0014853198242187476,0.056005859375,0.11018518518518519,0.2501851851851852,-0.08,0.08,1.0448604512142965,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.18044191291399483,0.0013889149330823369,0.04739786466265803,-91.57426107211226,-0.02414600522167694,0.4310270996332512,78400.87890625,5798.257549279098,19.65057948379968,8.812987596147219e-06,148.14539880568097
gain_scheduled_lqr,30.5,-0.00027607284283133433,-9.823610347274518e-05,0.10335506376648616,0.18180930641289436,-0.0015042675781250028,0.05525843872070313,0.11180930641289435,0.25180930641289434,-0.08,0.08,1.0582056294456512,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.18208537925572568,0.0014060314746522577,0.048096625045783034,-93.27937844321566,-0.02425946372622348,0.43225685598409136,78288.76580810547,5786.909439021749,19.61212018103368,8.970178920566406e-06,150.19811491131168
gain_scheduled_lqr,31.0,-0.00029427812607622816,-0.00010010143099591354,0.103305479361396,0.1834405006858711,-0.001523024902343753,0.054501591796875,0.11344050068587108,0.2534405006858711,-0.08,0.08,1.0714636122671553,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.18373477881194733,0.0014229234713478396,0.048803887564521004,-95.03863658835313,-0.024374873091616643,0.43350214855061187,78175.23876953125,5775.452148599784,19.573290861329905,9.132209891577499e-06,152.3063003355444
gain_scheduled_lqr,31.5,-0.00031147872351759004,-0.00010200195489582833,0.10325495349436324,0.185078125,-0.0015415917968750054,0.053735413818359376,0.115078125,0.25507812500000004,-0.08,0.08,1.0846331766825752,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1853896037235176,0.001439589841979177,0.049519539676003865,-96.8533751987824,-0.02449217228360553,0.43476286795009866,78060.3120727539,5763.887337709867,19.534097149481823,9.29921990071021e-06,154.47118879017972
gain_scheduled_lqr,32.0,-0.0003277962210577398,-0.0001039387832919653,0.10320346829004733,0.186721536351166,-0.0015599682617187527,0.05295999999999999,0.116721536351166,0.256721536351166,-0.08,0.08,1.0977130798617791,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.18704933257222375,0.0014560294784267873,0.05024346829004733,-98.72499395937567,-0.024611305391572826,0.4360389051767378,77944.0,5752.216651982374,19.494544622611564,9.471353078252605e-06,156.69404833189384
gain_scheduled_lqr,32.5,-0.0003433400709561949,-0.00010591305241911937,0.10315100531202911,0.18837009173525376,-0.0015781542968749881,0.05217544555664062,0.11837009173525376,0.25837009173525377,-0.08,0.08,1.1107020585873242,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.18871343180620995,0.0014722412444558687,0.05097555975538849,-100.65495251494174,-0.024732221088686383,0.43733015155941524,77826.3168334961,5740.441723396339,19.45463881157619,9.648758438787163e-06,158.97618206290042
gain_scheduled_lqr,33.0,-0.00035820886933854836,-0.00010792592781383414,0.1030975455484555,0.19002314814814816,-0.0015961499023437464,0.051381845703125005,0.12002314814814816,0.2600231481481482,-0.08,0.08,1.1235988286780534,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1903813570174867,0.0014882239745299124,0.0517156998453305,-102.64477059845984,-0.02485487214793661,0.4386364987208295,77707.27685546875,5728.564170675286,19.414385202309198,9.831590031457076e-06,161.3189288457153
gain_scheduled_lqr,33.5,-0.0003724915011952658,-0.00010997860550460529,0.10304306939709011,0.1916800625857339,-0.0016139550781249998,0.05057929565429688,0.12168006258573388,0.2616800625857339,-0.08,0.08,1.136402084389886,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.19205255408692914,0.0015039764726203944,0.052463773742793235,-104.69602830824613,-0.02497921500823593,0.43995783853785236,77586.89434814453,5716.5855996651535,19.373789237101303,1.0020007095079482e-05,163.7236640319741
gain_scheduled_lqr,34.0,-0.00038626816667589487,-0.00011207231320871221,0.10298755664976719,0.19334019204389574,-0.001631569824218762,0.049767890625000005,0.12334019204389574,0.26334019204389575,-0.08,0.08,1.149110497794208,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.19372646021057163,0.00151949751101005,0.05321966602476719,-106.8103665224354,-0.025105209385363744,0.4412940631030815,77465.18359375,5704.507603695355,19.33285631582411,1.0214174218223883e-05,166.1918002052219
gain_scheduled_lqr,34.5,-0.0003996113010474206,-0.00011420831153831271,0.10293098647624498,0.19500289351851852,-0.0016489941406250055,0.048947725830078115,0.1250028935185185,0.2650028935185185,-0.08,0.08,1.1617227181337575,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.19540250481956595,0.0015347858290866928,0.05398326064616686,-108.9894874403784,-0.025232817923082695,0.4426450646875293,77342.15887451172,5692.331763924001,19.291591797100075,1.0414261504376434e-05,168.7247879375834
gain_scheduled_lqr,35.0,-0.0004125863993982998,-0.00011638789521823862,0.10287333740745305,0.19666752400548698,-0.0016662280273437372,0.048118896484375,0.12666752400548698,0.266667524005487,-0.08,0.08,1.1742373711562775,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.1970801104048853,0.0015498401321254985,0.05475444092307805,-111.23515524164533,-0.025362005880239617,0.44401073570439814,77217.83447265625,5680.059649668205,19.25000099942194,1.0620444742313142e-05,171.32411656020474
gain_scheduled_lqr,35.5,-0.0004252527560165036,-0.00011861239431775429,0.10281458731812745,0.19833344050068585,-0.0016832714843749985,0.04728149780273438,0.12833344050068585,0.26833344050068586,-0.08,0.08,1.186653058425793,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.19875869325670237,0.0015646590900572441,0.055533089515393076,-113.54919685428547,-0.02549274085010013,0.44539096867389644,77092.22467041016,5667.692818720325,19.20808920222448,1.0832905581806638e-05,173.9913149473335
gain_scheduled_lqr,36.0,-0.00043766412733673647,-0.00012088317549838171,0.10275471340882589,0.2,-0.001700124511718755,0.046435625,0.13,0.27,-0.08,0.08,1.1989683566114513,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.20043766412733674,0.0015792413362203733,0.056319088408825886,-115.93350282485872,-0.025624992508556668,0.44678565618904953,76965.34375,5655.232817650954,19.165861646911356,1.1051831714793716e-05,176.72795231389205
gain_scheduled_lqr,36.5,-0.00044986932642639106,-0.0001232016432797545,0.10269369218731464,0.2016665594993141,-0.0017167871093750064,0.04558137329101562,0.1316665594993141,0.2716665594993141,-0.08,0.08,1.2111818167540145,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2021164288257405,0.001593585466095252,0.057112318896299016,-118.39002828351286,-0.025758732388199777,0.4481946908824673,76837.20599365234,5642.681182099389,19.123323537839543,1.1277417062132258e-05,179.53563902637077
gain_scheduled_lqr,37.0,-0.00046191275615054087,-0.00012556924132533582,0.10263149944931757,0.20333247599451304,-0.001733259277343746,0.044718837890624995,0.13333247599451303,0.27333247599451305,-0.08,0.08,1.2232919635096515,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.20379438875066358,0.0016076900360184102,0.057912661558692576,-120.92079399805937,-0.025893933675556046,0.44961796539402865,76707.82568359375,5630.039437052273,19.080480043263627,1.1509861966078007e-05,182.4160274268472
gain_scheduled_lqr,37.5,-0.0004738348874133371,-0.00012798745374972064,0.10256811025861694,0.2049971064814815,-0.0017495410156249946,0.04384811401367188,0.1349971064814815,0.2749971064814815,-0.08,0.08,1.2352972943709852,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.20547094136889485,0.001621553561875274,0.05871999624494506,-123.52788751160718,-0.026030571029076906,0.45105537233944787,76577.21710205078,5617.309097111061,19.037336296242305,1.1749373388613857e-05,185.3708126699236
gain_scheduled_lqr,38.0,-0.00048567268820758145,-0.00013045780644913978,0.1025034989264948,0.20665980795610428,-0.0017656323242187522,0.042969296875,0.13665980795610427,0.2766598079561043,-0.08,0.08,1.2471962788650854,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.20714548064431187,0.0016351745177696124,0.059534202051494796,-126.21346435883243,-0.026168620415714314,0.45250680427969014,76445.39453125,5604.4916667489015,18.99389739550893,1.1996165115764816e-05,188.40173357233184
gain_scheduled_lqr,38.5,-0.0004974600086079331,-0.00013298186845669009,0.10243763899050298,0.20831993741426613,-0.0017815332031249978,0.042082481689453125,0.13831993741426613,0.27831993741426614,-0.08,0.08,1.2589873577282458,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.20881739742287406,0.0016485513346683077,0.06035515730104986,-128.97974935644825,-0.026308058964144582,0.4539721536912043,76312.37225341797,5591.588640557487,18.950168406308123,1.2250457968034602e-05,191.510573474955
gain_scheduled_lqr,39.0,-0.0005092279263089722,-0.00013556125332373086,0.102370503192549,0.20997685185185183,-0.0017972436523437524,0.041187763671875,0.13997685185185182,0.27997685185185184,-0.08,0.08,1.2706689420572832,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2104860797781608,0.0016616823990200215,0.061182739520674004,-131.82903796383638,-0.026448864832903814,0.4554513129369436,76178.16455078125,5578.601503484431,18.90615436120024,1.2512480017099689e-05,194.69916111696458
gain_scheduled_lqr,39.5,-0.0005210050568307148,-0.0001381976205288101,0.10230206345628436,0.21162990826474626,-0.001812763671875002,0.04028523803710937,0.14162990826474625,0.28162990826474626,-0.08,0.08,1.28223941243695,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.21215091332157698,0.001674566051346192,0.062016825419174984,-134.76369771017465,-0.02659101709187907,0.4569441742381477,76042.7857055664,5565.531731061606,18.861860260835236,1.278246680889886e-05,197.96937152176073
gain_scheduled_lqr,40.0,-0.0005328178320853686,-0.00014089267691541453,0.10223229086378113,0.21327846364883404,-0.0018280932617187468,0.039375,0.14327846364883404,0.283278463648834,-0.08,0.08,1.293697118043295,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2138112814809194,0.0016872005848033323,0.06285729086378114,-137.7861696847096,-0.026734495615761678,0.45845062964685884,75906.25,5552.380789624953,18.817291074697604,1.3060661593256721e-05,201.32312689437006
gain_scheduled_lqr,40.5,-0.0005446907506149523,-0.00014364817815977398,0.10216115563148241,0.214921875,-0.0018432324218749935,0.038457144775390625,0.144921875,0.284921875,-0.08,0.08,1.3050403757225457,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.21546656575061496,0.0016995842437152195,0.06370401085609179,-140.89897008709377,-0.026879280988214186,0.4599705710191495,75768.5717163086,5539.150136526166,18.77245174182378,1.3347315560180272e-05,204.76239752991876
gain_scheduled_lqr,41.0,-0.0005566466024652177,-0.00014646593026989134,0.1020886270854108,0.21655949931412896,-0.001858181152343763,0.03753176757812501,0.14655949931412895,0.28655949931412894,-0.08,0.08,1.316267469045195,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.21711614591659417,0.0017117152220738716,0.06455685950728579,-144.10469183495667,-0.02702535441563258,0.46150388998903746,75629.76513671875,5525.841220336646,18.727347171493353,1.3642688082968987e-05,208.28920273278257
gain_scheduled_lqr,41.5,-0.0005687066713529592,-0.00014934779111691637,0.1020146736356195,0.21819069358710566,-0.0018729394531250138,0.03659896362304686,0.14819069358710565,0.2881906935871057,-0.08,0.08,1.327376647334886,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2187594002584586,0.0017235916620080974,0.06541571001257264,-147.40600622606715,-0.027172697649501653,0.4630504779430665,75489.84454345703,5512.455481044132,18.68198224389546,1.394704696827801e-05,211.90561174596334
gain_scheduled_lqr,42.0,-0.0005808909165075346,-0.0001522956719999303,0.10193926274986925,0.21981481481481485,-0.0018875073242187387,0.03565882812499999,0.14981481481481485,0.28981481481481486,-0.08,0.08,1.3383661246718637,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2203957057313224,0.0017352116522188084,0.06628043462486927,-150.8056646526338,-0.027321292916446183,0.46461022599553314,75348.82421875,5498.99435024233,18.63636181077146,1.4260668713275447e-05,215.61374469022599
gain_scheduled_lqr,42.5,-0.0005932181363199162,-0.00015531153924516178,0.10186236092651442,0.2214312199931413,-0.0019018847656249865,0.034711456298828124,0.1514312199931413,0.2914312199931413,-0.08,0.08,1.3492340788704769,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2220244381294612,0.0017465732263798248,0.0671509046276863,-154.3065003654233,-0.027471122855173835,0.46618302496434094,75206.71844482422,5485.459251313897,18.590490696035044,1.4583838770033673e-05,219.41577351248043
gain_scheduled_lqr,43.0,-0.0006057061157108423,-0.0001583974158406099,0.10178393366658049,0.22303926611796981,-0.0019160717773437363,0.033756943359375007,0.1530392661179698,0.2930392661179698,-0.08,0.08,1.359978650430304,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.22364497223368066,0.0017576743615031263,0.06802699030720549,-157.9114302855041,-0.02762217045958924,0.46776876534746137,75063.54150390625,5471.851599607084,18.544373696370922,1.4916851817295073e-05,223.31392294286903
gain_scheduled_lqr,43.5,-0.0006183717589309726,-0.00016155538310700827,0.10170394544501528,0.2246383101851852,-0.001930068359375016,0.03279538452148439,0.1546383101851852,0.2946383101851852,-0.08,0.08,1.3705979414607286,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2252566819441162,0.0017685129762680077,0.0689085609235309,-161.6234568615083,-0.027774419027434154,0.469367337299987,74919.30767822266,5458.172802606335,18.49801558181297,1.526001203975086e-05,227.31047145996456
gain_scheduled_lqr,44.0,-0.0006312312093279572,-0.00016478758240602288,0.10162235968109527,0.22622770919067217,-0.0019438745117187697,0.03182687499999999,0.15622770919067216,0.2962277091906722,-0.08,0.08,1.381090014578298,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.22685894040000013,0.0017790869293127468,0.06979548468109528,-165.4456699703911,-0.02792785211387564,0.47097863061175976,74774.03125,5444.424260097118,18.451421096302866,1.561363341497203e-05,231.4077522634643
gain_scheduled_lqr,44.5,-0.0006442999574558561,-0.00016809621688653812,0.10153913870796848,0.2278068201303155,-0.001957490234374991,0.030851510009765618,0.1578068201303155,0.2978068201303155,-0.08,0.08,1.3914528917767601,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.22845112008777135,0.0017893940174884527,0.07068762869820286,-169.38124885970893,-0.028082453489524067,0.472602534685558,74627.72650146484,5430.607364325257,18.40459495823004,1.5978040008129258e-05,235.60815425370848
gain_scheduled_lqr,45.0,-0.0006575929387594694,-0.0001714835532698464,0.10145424374131426,0.22937500000000002,-0.001970915527343728,0.029869384765625,0.15937500000000002,0.29937500000000006,-0.08,0.08,1.4016845532691589,0.35,0.0,-0.35,0.35,-0.18,0.18,True,True,True,-0.2300325929387595,0.0017994319740738814,0.07158485897568925,-173.4334641294799,-0.028238207102417194,0.47423893851582877,74480.40771484375,5416.723500150996,18.35754186095386,1.6353566274637374e-05,239.9141230173175
