time_s,alpha_rad,q_radps,theta_rad,delta_flap_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
10.5,0.010927878228391969,6.738676812903469e-06,0.07995404629033398,0.035,136.9854633398595,0.009001491473830888,0.5199745942134555,68375.0,5268.75,17.85605240459559,4.282869632442895e-05,594.4564494972482
10.55,0.010808604120176415,7.014016311445309e-06,0.0799543900962524,0.035,138.35461958830714,0.00903956666473862,0.5205247237058559,68329.16666666667,5264.791666666667,17.842637418605584,4.313936044499377e-05,597.8690713958597
10.600000000000001,0.0106906375642653,7.292097639890921e-06,0.07995474773766213,0.035,139.72729872591867,0.009077153034360661,0.5210751439556567,68283.33333333333,5260.833333333333,17.829222432615573,4.345227801252505e-05,601.3006044758871
10.65,0.010573964263440887,7.572927876928966e-06,0.07995511935183137,0.035,141.10353367169995,0.009114256001002189,0.5216258549628573,68237.5,5256.875,17.815807446625566,4.376746537272487e-05,604.7511484694642
10.700000000000001,0.010458570076958544,7.856514167138318e-06,0.0799555050763839,0.035,142.48335739693715,0.00915088092253314,0.522176856727458,68191.66666666667,5252.916666666667,17.80239246063556,4.408493898986164e-05,608.2208035963765
10.75,0.010344441018835077,8.142863721093095e-06,0.07995590504930233,0.035,143.8668029256681,0.009187033097061818,0.5227281492494589,68145.83333333333,5248.958333333333,17.788977474645545,4.440471544762953e-05,611.7096705661401
10.8,0.01023156325615579,8.431983815468637e-06,0.07995631940893153,0.035,145.25390333515384,0.009222717763600948,0.5232797325288596,68100.0,5245.0,17.775562488655538,4.472681145001476e-05,615.2178505800961
10.850000000000001,0.010119923107400059,8.72388179314842e-06,0.07995674829398178,0.035,146.64469175634966,0.009257940102726356,0.5238316065656604,68054.16666666667,5241.041666666667,17.76214750266553,4.505124382216844e-05,618.745445333513
10.9,0.010009507040785239,9.01856506333192e-06,0.07995719184353223,0.035,148.03920137437424,0.009292705237228246,0.5243837713598615,68008.33333333333,5237.083333333333,17.74873251667552,4.5378029511285625e-05,622.2925570176952
10.950000000000001,0.009900301672628672,9.316041101643395e-06,0.0799576501970341,0.035,149.43746542897563,0.009327018232755295,0.5249362269114624,67962.5,5233.125,17.735317530685514,4.5707185587489774e-05,625.8592883220872
11.0,0.009792293765727628,9.616317450241626e-06,0.07995812349431408,0.035,150.8395172149993,0.009360884098451514,0.5254889732204634,67916.66666666667,5229.166666666667,17.721902544695507,4.603872924472522e-05,629.4457424364006
11.05,0.009685470227756966,9.919401717930569e-06,0.07995861187557762,0.035,152.24539008285348,0.009394307787586043,0.5260420102868645,67870.83333333333,5225.208333333333,17.708487558705496,4.637267780165527e-05,633.052023052741
11.100000000000001,0.009579818109684323,1.0225301580270938e-05,0.0799591154814123,0.035,153.6551174389704,0.009427294198175899,0.5265953381106656,67825.0,5221.25,17.69507257271549,4.6709048702566166e-05,636.6782343677305
11.15,0.009475324604202641,1.053402477969273e-05,0.07995963445279111,0.035,155.06873274627168,0.009459848173601834,0.5271489566918666,67779.16666666667,5217.291666666667,17.681657586725482,4.704785951827912e-05,640.3244810846572
11.200000000000001,0.009371977044179849,1.0845579125608653e-05,0.07996016893107588,0.035,156.4862695246277,0.009491974503217263,0.527702866030468,67733.33333333333,5213.333333333333,17.66824260073547,4.738912794706784e-05,643.9908684156158
11.25,0.0092697629011255,1.115997249452849e-05,0.07996071905802057,0.035,157.90776135131748,0.009523677922950483,0.5282570661264693,67687.5,5209.375,17.65482761474546,4.7732871815582755e-05,647.6775020836569
11.3,0.00916866978367418,1.1477212830174375e-05,0.07996128497577464,0.035,159.33324186148775,0.009554963115900116,0.5288115569798705,67641.66666666667,5205.416666666667,17.641412628755454,4.8079109079782646e-05,651.3844883249499
11.350000000000001,0.00906868543608552,1.179730814359698e-05,0.0799618668268864,0.035,160.7627447486103,0.009585834712923947,0.5293663385906721,67595.83333333333,5201.458333333333,17.627997642765443,4.842785782587266e-05,655.1119338909482
11.4,0.008969797736760612,1.212026651329263e-05,0.07996246475430645,0.035,162.19630376493575,0.009616297293221214,0.5299214109588732,67550.0,5197.5,17.614582656775436,4.8779136271248356e-05,658.8599460505524
11.450000000000001,0.008871994696774651,1.2446096085321304e-05,0.07996307890139095,0.035,163.63395272194967,0.009646355384908368,0.5304767740844748,67504.16666666667,5193.541666666667,17.60116767078543,4.913296276544803e-05,662.6286325922956
11.5,0.008775264458425643,1.2774805073425568e-05,0.0799637094119051,0.035,165.0757254908262,0.00967601346558846,0.5310324279674764,67458.33333333333,5189.583333333333,17.58775268479542,4.948935579111129e-05,666.4181018265291
11.55,0.008679595293798973,1.3106401759150397e-05,0.07996435643002645,0.035,166.52165600287663,0.009705275962914164,0.5315883726078778,67412.5,5185.625,17.57433769880541,4.9848333964943686e-05,670.2284625876019
11.600000000000001,0.0085849756033477,1.3440894491963907e-05,0.07996502010034832,0.035,167.97177825000247,0.009734147255144512,0.5321446080056794,67366.66666666667,5181.666666666667,17.560922712815405,5.020991603869006e-05,674.0598242360688
11.65,0.008491393914488362,1.3778291689378981e-05,0.07996570056788324,0.035,169.42612628514334,0.00976263167169546,0.5327011341608812,67320.83333333333,5177.708333333333,17.547507726825394,5.057412090011378e-05,677.9122966608898
11.700000000000001,0.008398838880212154,1.4118601837075785e-05,0.07996639797806629,0.035,170.88473422272293,0.009790733493684286,0.5332579510734828,67275.0,5173.75,17.534092740835387,5.0940967573982934e-05,681.7859902816351
11.75,0.008307299277711304,1.4461833489025197e-05,0.07996711247675854,0.035,172.34763623909794,0.009818456954467938,0.5338150587434847,67229.16666666667,5169.791666666667,17.520677754845376,5.131047522306509e-05,685.6810160507127
11.8,0.008216764007020467,1.4807995267613105e-05,0.0799678442102505,0.035,173.8148665729999,0.009845806240175394,0.5343724571708866,67183.33333333333,5165.833333333333,17.507262768855366,5.168266314912737e-05,689.5974854555799
11.850000000000001,0.008127222089672988,1.5157095863765608e-05,0.07996859332526546,0.035,175.28645952597878,0.009872785490234048,0.5349301463556884,67137.5,5161.875,17.49384778286536,5.205755079394494e-05,693.5355105209751
11.9,0.008038662667371868,1.550914403707509e-05,0.07996935996896301,0.035,176.7624494628456,0.009899398797890278,0.5354881262978902,67091.66666666667,5157.916666666667,17.480432796875352,5.243515774031689e-05,697.4952038111574
11.950000000000001,0.007951075000675267,1.5864148615927188e-05,0.07997014428894245,0.035,178.2428708121121,0.009925650210724188,0.5360463969974923,67045.83333333333,5153.958333333333,17.46701781088534,5.2815503713089036e-05,701.4766784321456
