tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,corridor_violation,oracle_near_feasible,alpha_error_to_center_rad,alpha_margin_low_rad,alpha_margin_high_rad,dynamic_pressure_scaled,mach_scaled,actuator_tau_s
moderate,1,56,slack_oracle,33.0,0.1685825877446462,0.0371006976998352,1.30846743840313,0.1900231481481481,-0.0015961499023437,0.051381845703125,0.1200231481481481,0.2600231481481482,-0.08,0.08,-0.0214405604035019,0.0386968476021789,1.257085592700005,-0.3499998839555059,-0.3403943286795731,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.021440560403501924,0.04855943959649811,0.09144056040350199,0.0,0.0,0.5
moderate,1,56,slack_oracle,34.0,0.168593737272416,0.0371004229583334,1.345568031268657,0.1933401920438957,-0.0016315698242187,0.049767890625,0.1233401920438957,0.2633401920438957,-0.08,0.08,-0.0247464547714796,0.0387319927825522,1.2958001406436572,-0.3435961804382174,-0.3144545330276912,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.024746454771479687,0.045253545228520306,0.0947464547714797,0.0,0.0,0.5
moderate,1,56,slack_oracle,35.0,0.1686023385566113,0.0370997882705891,1.382668239058108,0.1966675240054869,-0.0016662280273437,0.048118896484375,0.1266675240054869,0.266667524005487,-0.08,0.08,-0.0280651854488756,0.0387660162979328,1.334549342573733,-0.3241684154978665,-0.279071471735704,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.028065185448875624,0.04193481455112441,0.09806518544887569,0.0,0.0,0.5
moderate,1,56,slack_oracle,36.0,0.1686084440585369,0.0370985356863923,1.4197675650003814,0.2,-0.0017001245117187,0.046435625,0.13,0.27,-0.08,0.08,-0.031391555941463,0.0387986601981111,1.3733319400003814,-0.2941037863230916,-0.2405518775527353,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.03139155594146312,0.03860844405853689,0.10139155594146312,0.0,0.0,0.5
moderate,1,56,slack_oracle,37.0,0.1686118882738713,0.0370964917231235,1.4568652807846687,0.203332475994513,-0.0017332592773437,0.0447188378906249,0.133332475994513,0.273332475994513,-0.08,0.08,-0.0347205877206417,0.0388297510004672,1.4121464428940438,-0.2584025138095207,-0.2047552575192693,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.03472058772064168,0.035279412279358296,0.10472058772064169,0.0,0.0,0.5
moderate,1,56,slack_oracle,38.0,0.1686124288099535,0.037093595137782,1.493960534477942,0.2066598079561042,-0.0017656323242187,0.042969296875,0.1366598079561042,0.2766598079561043,-0.08,0.08,-0.0380473791461506,0.0388592274620007,1.450991237602942,-0.2226376762826864,-0.1769943131508275,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.03804737914615072,0.03195262085384931,0.10804737914615078,0.0,0.0,0.5
moderate,1,56,slack_oracle,39.0,0.1686098726034505,0.0370899113514174,1.5310524736547368,0.2099768518518518,-0.0017972436523437,0.041187763671875,0.1399768518518518,0.2799768518518518,-0.08,0.08,-0.0413669792484013,0.0388871550037611,1.489864709982862,-0.1922087675281138,-0.1616697552099911,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.04136697924840127,0.02863302075159871,0.11136697924840128,0.0,0.0,0.5
moderate,1,56,slack_oracle,40.0,0.1686041844583299,0.0370856363104997,1.5681403768598905,0.213278463648834,-0.0018280932617187,0.039375,0.143278463648834,0.283278463648834,-0.08,0.08,-0.044674279190504,0.0389137295722184,1.5287653768598903,-0.1718494259826987,-0.1616697552099911,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.044674279190504124,0.025325720809495883,0.11467427919050413,0.0,0.0,0.5
moderate,2,57,slack_oracle,0.0,0.0801123249469688,0.0402860739234516,0.0793010229560362,0.12,-1.5202636718752991e-05,0.08,0.0499999999999999,0.19,-0.08,0.08,-0.0398876750530311,0.0403012765601704,-0.0006989770439637,0.0,0.1799999870421616,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.03988767505303116,0.030112324946968895,0.10988767505303121,0.0,0.0,0.5
moderate,2,57,slack_oracle,1.0,0.1004527070305825,0.0402831569247735,0.1195860330727919,0.1200917352537722,-6.052490234374763e-05,0.079969658203125,0.0500917352537722,0.1900917352537723,-0.08,0.08,-0.0196390282231897,0.0403436818271173,0.0396163748696669,0.1199999913614411,0.3230437036491908,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.019639028223189747,0.050360971776810294,0.0896390282231898,0.0,0.0,0.5
moderate,2,57,slack_oracle,2.0,0.1167727303506892,0.0402780658397536,0.1598670693830348,0.1203635116598079,-0.0001203198242187,0.079879140625,0.0503635116598079,0.1903635116598079,-0.08,0.08,-0.0035907813091186,0.0403983856639724,0.0799879287580348,0.2553624662199409,0.349999981389,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.00359078130911869,0.0664092186908813,0.07359078130911868,0.0,0.0,0.5
moderate,2,57,slack_oracle,3.0,0.1298645693807311,0.0402717256092999,0.2001421805057225,0.1208101851851851,-0.0001793530273437,0.079729208984375,0.0508101851851851,0.1908101851851852,-0.08,0.08,0.0090543841955459,0.0404510786366437,0.1204129715213475,0.3184541429993136,0.3499999868853007,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.009054384195545953,0.079054384195546,0.060945615804454095,0.0,0.0,0.5
moderate,2,57,slack_oracle,4.0,0.140364939938959,0.0402646994520634,0.2404104841119377,0.1214266117969821,-0.0002376245117187,0.079520625,0.0514266117969821,0.1914266117969821,-0.08,0.08,0.0189383281419768,0.0405023239637821,0.1608898591119377,0.3394847055899717,0.3499999846014405,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.018938328141976893,0.08893832814197689,0.0510616718580231,0.0,0.0,0.5
moderate,2,57,slack_oracle,5.0,0.1487851663607289,0.0402572189379149,0.280671489125446,0.1222076474622771,-0.0002951342773437,0.079254150390625,0.052207647462277,0.1922076474622771,-0.08,0.08,0.0265775188984518,0.0405523532152586,0.201417338734821,0.3464948915976176,0.3499999816260542,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02657751889845185,0.0965775188984519,0.0434224811015482,0.0,0.0,0.5
moderate,2,57,slack_oracle,6.0,0.1555356994293823,0.0402493949472831,0.3209248237643367,0.1231481481481481,-0.0003518823242187,0.078930546875,0.0531481481481481,0.1931481481481481,-0.08,0.08,0.0323875512812341,0.0406012772715019,0.2419942768893367,0.348831618283242,0.3499999776973607,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03238755128123422,0.10238755128123421,0.03761244871876579,0.0,0.0,0.5
moderate,2,57,slack_oracle,7.0,0.1609459953794272,0.0402412900036939,0.3611701854717751,0.1242429698216735,-0.0004078686523437,0.078550576171875,0.0542429698216735,0.1942429698216735,-0.08,0.08,0.0367030255577536,0.0406491586560376,0.2826196092999001,0.3496105245593212,0.3499999723744397,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03670302555775369,0.10670302555775368,0.0332969744422463,0.0,0.0,0.5
moderate,2,57,slack_oracle,8.0,0.1652804902254873,0.0402329440222631,0.4014073169539253,0.1254869684499314,-0.0004630932617187,0.078115,0.0554869684499313,0.1954869684499314,-0.08,0.08,0.0397935217755559,0.0406960372839818,0.3232923169539253,0.3498701564360669,0.3499999648671759,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03979352177555595,0.109793521775556,0.03020647822444411,0.0,0.0,0.5
moderate,2,57,slack_oracle,9.0,0.1687514278260516,0.0402243841916057,0.4416359923829916,0.126875,-0.0005175561523437,0.077624580078125,0.0568749999999999,0.196875,-0.08,0.08,0.0418764278260516,0.0407419403439495,0.3640114123048666,0.3499566953901396,0.3499999536201512,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.04187642782605164,0.1118764278260517,0.028123572173948397,0.0,0.0,0.5
moderate,2,57,slack_oracle,10.0,0.171529158496285,0.0402156292925673,0.4818560081428596,0.1284019204389574,-0.0005712573242187,0.077080078125,0.0584019204389574,0.1984019204389575,-0.08,0.08,0.0431272380573275,0.040786886616786,0.4047759300178596,0.3499855342101473,0.3499999110709337,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.043127238057327544,0.1131272380573276,0.02687276194267249,0.0,0.0,0.5
moderate,2,57,slack_oracle,11.0,0.1737504059605593,0.0402066919461808,0.5220671759996437,0.130062585733882,-0.0006241967773437,0.076482255859375,0.060062585733882,0.200062585733882,-0.08,0.08,0.0436878202266773,0.0408308887235245,0.4455849201402687,0.3499951187840049,0.3426263272606415,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.043687820226677304,0.1136878202266773,0.026312179773322703,0.0,0.0,0.5
moderate,2,57,slack_oracle,12.0,0.1755249160679421,0.0401976382508476,0.5622693323622295,0.1318518518518518,-0.0006763745117187,0.075831875,0.0618518518518518,0.2018518518518518,-0.08,0.08,0.0436730642160902,0.0408740127625664,0.4864374573622295,0.3450825911017626,0.3139866880250938,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.043673064216090296,0.1136730642160903,0.02632693578390971,0.0,0.0,0.5
moderate,2,57,slack_oracle,13.0,0.1769408638130293,0.0401886636447619,0.6024624257844431,0.1337645747599451,-0.0007277905273437,0.075129697265625,0.0637645747599451,0.2037645747599451,-0.08,0.08,0.0431762890530841,0.0409164541721056,0.5273327285188181,0.32435198905065,0.270829656061299,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.04317628905308418,0.11317628905308419,0.026823710946915824,0.0,0.0,0.5
moderate,2,57,slack_oracle,14.0,0.1780692179259551,0.0401799582269121,0.6426466318955868,0.13579561042524,-0.0007784448242187,0.074376484375,0.06579561042524,0.20579561042524,-0.08,0.08,0.042273607500715,0.0409584030511308,0.5682701475205868,0.288670433724416,0.2181974950536689,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0422736075007151,0.11227360750071509,0.027726392499284908,0.0,0.0,0.5
moderate,2,57,slack_oracle,15.0,0.1789670934708159,0.0401716737066553,0.6828223057270452,0.1379398148148148,-0.0008283374023437,0.073572998046875,0.0679398148148148,0.2079398148148148,-0.08,0.08,0.0410272786560011,0.0410000111089991,0.6092493076801702,0.2416884746105846,0.1598841373552711,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.041027278656001115,0.11102727865600111,0.028972721343998892,0.0,0.0,0.5
moderate,2,57,slack_oracle,16.0,0.1796804444774342,0.0401639211361387,0.7229899343297724,0.1401920438957476,-0.0008774682617187,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.0394884005816866,0.0410413893978575,0.6502699343297724,0.1871522497737089,0.0987713766088606,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.039488400581686595,0.1094884005816866,0.030511599418313412,0.0,0.0,0.5
moderate,2,57,slack_oracle,17.0,0.1802462321239789,0.0401567765163941,0.763150096882712,0.1425471536351166,-0.0009258374023437,0.071818251953125,0.0725471536351166,0.2125471536351166,-0.08,0.08,0.0376990784888622,0.0410826139187379,0.691331844929587,0.12823166766381,0.037075279375308,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03769907848886228,0.10769907848886229,0.0323009215111377,0.0,0.0,0.5
moderate,2,57,slack_oracle,18.0,0.1806941719160714,0.0401502872213865,0.8033034326177486,0.145,-0.0009734448242187,0.070868515625,0.0749999999999999,0.215,-0.08,0.08,0.0356941719160714,0.0411237320456052,0.7324349169927487,0.067460742138142,-0.023473622947856,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03569417191607144,0.1056941719160715,0.0343058280839286,0.0,0.0,0.5
moderate,2,57,slack_oracle,19.0,0.181048141576591,0.0401444773388034,0.8434506151172451,0.147545438957476,-0.0010202905273437,0.069871552734375,0.0775454389574759,0.217545438957476,-0.08,0.08,0.033502702619115,0.0411647678661472,0.7735790623828701,0.0068378320808099,-0.0814991244926989,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.03350270261911503,0.1035027026191151,0.036497297380885,0.0,0.0,0.5
moderate,2,57,slack_oracle,20.0,0.1813273151400362,0.0401393516355327,0.8835923313433927,0.1501783264746228,-0.0010663745117187,0.068828125,0.0801783264746227,0.2201783264746228,-0.08,0.08,0.0311489886654134,0.0412057261472515,0.8147642063433926,-0.0520534723015293,-0.1358844156589575,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.031148988665413435,0.1011489886654135,0.0388510113345866,0.0,0.0,0.5
moderate,2,57,slack_oracle,21.0,0.1815470760459488,0.0401348983068028,0.9237292639869424,0.1528935185185185,-0.0011116967773437,0.067738994140625,0.0828935185185185,0.2228935185185185,-0.08,0.08,0.0286535575274303,0.0412465950841466,0.8559902698463173,-0.1079407678731481,-0.1857037184606966,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.02865355752743029,0.0986535575274303,0.04134644247256969,0.0,0.0,0.5
moderate,2,57,slack_oracle,22.0,0.1817197518729266,0.0401310907505984,0.9638620760174492,0.1556858710562414,-0.0011562573242187,0.066604921875,0.0856858710562414,0.2256858710562414,-0.08,0.08,0.0260338808166851,0.0412873480748171,0.8972571541424492,-0.1597827349315137,-0.2301719094238494,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0260338808166852,0.09603388081668521,0.043966119183314806,0.0,0.0,0.5
moderate,2,57,slack_oracle,23.0,0.181855205318362,0.0401278889492982,1.003991396738281,0.1585502400548696,-0.0012000561523437,0.065426669921875,0.0885502400548696,0.2285502400548696,-0.08,0.08,0.0233049652634923,0.041327945101642,0.938564726816406,-0.2067088512597375,-0.2686009320792618,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.023304965263492405,0.0933049652634924,0.0466950347365076,0.0,0.0,0.5
moderate,2,57,slack_oracle,24.0,0.1819613125547821,0.0401252475930083,1.0441178122894832,0.1614814814814814,-0.0012430932617187,0.064205,0.0914814814814814,0.2314814814814814,-0.08,0.08,0.0204798310733006,0.0413683408547271,0.9799128122894832,-0.2479702384727537,-0.3003440410125625,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.020479831073300703,0.0904798310733007,0.049520168926699304,0.0,0.0,0.5
moderate,2,57,slack_oracle,25.0,0.1820443452503973,0.0401231022432912,1.084241854381066,0.164474451303155,-0.0012853686523437,0.062940673828125,0.0944744513031549,0.234474451303155,-0.08,0.08,0.0175698939472423,0.041408470895635,1.0213011805529408,-0.2828861068326262,-0.3248191986435128,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.017569893947242343,0.0875698939472424,0.05243010605275769,0.0,0.0,0.5
moderate,2,57,slack_oracle,26.0,0.1821092718189922,0.0401213735091648,1.1243639828654626,0.1675240054869684,-0.0013268823242187,0.061634453125,0.0975240054869684,0.2375240054869684,-0.08,0.08,0.0145852663320238,0.0414482558333836,1.0627295297404626,-0.3108415013732173,-0.3415071467590668,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.01458526633202381,0.0845852663320238,0.055414733667976196,0.0,0.0,0.5
moderate,2,57,slack_oracle,27.0,0.1821600009545591,0.0401199661472405,1.164484570347741,0.170625,-0.0013676342773437,0.060287099609375,0.1006249999999999,0.240625,-0.08,0.08,0.0115350009545591,0.0414876004245843,1.1041974707383662,-0.3312852649637836,-0.3499552940556372,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.011535000954559144,0.08153500095455919,0.05846499904544092,0.0,0.0,0.5
moderate,2,57,slack_oracle,28.0,0.1821995762193974,0.0401187680982406,1.2046038858469568,0.1737722908093278,-0.0014076245117187,0.058899375,0.1037722908093278,0.2437722908093278,-0.08,0.08,0.0084272854100696,0.0415263926099593,1.1457045108469568,-0.3437319510250193,-0.3499997284728823,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.008427285410069596,0.07842728541006959,0.06157271458993041,0.0,0.0,0.5
moderate,2,57,slack_oracle,29.0,0.18223033187356,0.0401176519900444,1.2447220780942485,0.1769607338820301,-0.0014468530273437,0.057472041015625,0.1069607338820301,0.2469607338820302,-0.08,0.08,0.0052695979915298,0.0415645050173881,1.1872500370786232,-0.3479104693235946,-0.3490778069191683,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.005269597991529845,0.0752695979915299,0.06473040200847019,0.0,0.0,0.5
moderate,2,57,slack_oracle,30.0,0.1822540393906576,0.0401165642431939,1.2848391828711945,0.1801851851851852,-0.0014853198242187,0.056005859375,0.1101851851851851,0.2501851851851852,-0.08,0.08,0.0020688542054724,0.0416018840674127,1.2288333234961943,-0.3486886943873104,-0.3398791453647495,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,0.0020688542054724535,0.0720688542054725,0.06793114579452758,0.0,0.0,0.5
moderate,2,57,slack_oracle,31.0,0.1822720763053965,0.0401153863167704,1.3249551851167831,0.1834405006858711,-0.0015230249023437,0.054501591796875,0.113440500685871,0.2534405006858711,-0.08,0.08,-0.0011684243804745,0.0416384112191141,1.2704535933199084,-0.3428156617056032,-0.3231905987061609,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.001168424380474542,0.06883157561952549,0.0711684243804746,0.0,0.0,0.5
moderate,2,57,slack_oracle,32.0,0.1822854203109963,0.040113976918223,1.36506992871722,0.186721536351166,-0.0015599682617187,0.0529599999999999,0.116721536351166,0.256721536351166,-0.08,0.08,-0.0044361160401696,0.0416739451799417,1.31210992871722,-0.3297322863726417,-0.300054285257468,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.004436116040169719,0.06556388395983029,0.07443611604016973,0.0,0.0,0.5
moderate,2,57,slack_oracle,33.0,0.1822947223576349,0.0401121900022305,1.4051831091213949,0.1900231481481481,-0.0015961499023437,0.051381845703125,0.1200231481481481,0.2600231481481482,-0.08,0.08,-0.0077284257905132,0.0417083399045743,1.35380126341827,-0.3099469522958592,-0.2718336212206627,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.007728425790513249,0.062271574209486785,0.07772842579051331,0.0,0.0,0.5
moderate,2,57,slack_oracle,34.0,0.1823003739327625,0.0401098860541241,1.4452942760535128,0.1933401920438957,-0.0016315698242187,0.049767890625,0.1233401920438957,0.2633401920438957,-0.08,0.08,-0.0110398181111332,0.0417414558783429,1.3955263854285127,-0.2845380649123948,-0.2402657017500499,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.011039818111133193,0.0589601818888668,0.0810398181111332,0.0,0.0,0.5
moderate,2,57,slack_oracle,35.0,0.1823025693799881,0.0401069427813745,1.485402845640275,0.1966675240054869,-0.0016662280273437,0.048118896484375,0.1266675240054869,0.266667524005487,-0.08,0.08,-0.0143649546254988,0.0417731708087182,1.4372839491559,-0.2550231561374982,-0.2074853026413405,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.014364954625498833,0.0556350453745012,0.0843649546254989,0.0,0.0,0.5
moderate,2,57,slack_oracle,36.0,0.1823013656871619,0.0401032672297558,1.5255081234434864,0.2,-0.0017001245117187,0.046435625,0.13,0.27,-0.08,0.08,-0.0176986343128381,0.0418033917414746,1.4790724984434864,-0.2233312538067264,-0.1759999555124415,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.017698634312838107,0.0523013656871619,0.08769863431283811,0.0,0.0,0.5
moderate,2,57,slack_oracle,37.0,0.1822967420827767,0.0400988095655125,1.5656093404048428,0.203332475994513,-0.0017332592773437,0.0447188378906249,0.133332475994513,0.273332475994513,-0.08,0.08,-0.0210357339117363,0.0418320688428562,1.520890502514218,-0.1917770549438698,-0.1485862887127698,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.02103573391173627,0.04896426608826371,0.09103573391173628,0.0,0.0,0.5
moderate,2,57,slack_oracle,38.0,0.1822886608141072,0.0400935775281262,1.6057057031834685,0.2066598079561042,-0.0017656323242187,0.042969296875,0.1366598079561042,0.2766598079561043,-0.08,0.08,-0.024371147141997,0.0418592098523449,1.5627364063084683,-0.1629832107898032,-0.1280701082566139,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.024371147141997035,0.045628852858003,0.0943711471419971,0.0,0.0,0.5
moderate,2,57,slack_oracle,39.0,0.1822771286993277,0.0400876491900428,1.64579645870809,0.2099768518518518,-0.0017972436523437,0.041187763671875,0.1399768518518518,0.2799768518518518,-0.08,0.08,-0.0276997231525241,0.0418848928423866,1.604608695036215,-0.1397078091010103,-0.1169590706064589,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.027699723152524086,0.04230027684747589,0.09769972315252409,0.0,0.0,0.5
moderate,2,57,slack_oracle,40.0,0.1822622563056356,0.0400811800771426,1.6858809696492816,0.213278463648834,-0.0018280932617187,0.039375,0.143278463648834,0.283278463648834,-0.08,0.08,-0.0310162073431983,0.0419092733388614,1.6465059696492816,-0.124541983437976,-0.1169590706064589,0.0,False,False,oracle_solution,0.0,False,0.5,False,True,-0.031016207343198404,0.0389837926568016,0.10101620734319841,0.0,0.0,0.5
moderate,3,58,slack_oracle,0.0,0.0977505082309143,0.0472207171965873,0.0708019802965255,0.12,-1.5202636718752991e-05,0.08,0.0499999999999999,0.19,-0.08,0.08,-0.0222494917690856,0.047235919833306,-0.0091980197034744,0.0,0.1800000099875174,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,-0.022249491769085653,0.0477505082309144,0.0922494917690857,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,1.0,0.1208321604440793,0.0472175298526405,0.1180213349830498,0.1200917352537722,-6.052490234374763e-05,0.079969658203125,0.0500917352537722,0.1900917352537723,-0.08,0.08,0.000740425190307,0.0472780547549842,0.0380516767799248,0.1248869448835958,0.3500000099871787,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.0007404251903070508,0.0707404251903071,0.069259574809693,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,2.0,0.1393517760021582,0.0472119698201239,0.1652363420025696,0.1203635116598079,-0.0001203198242187,0.079879140625,0.0503635116598079,0.1903635116598079,-0.08,0.08,0.0189882643423502,0.0473322896443426,0.0853572013775696,0.2810740637405231,0.3500000099867495,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.018988264342350306,0.0889882643423503,0.05101173565764969,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,3.0,0.1542083246258931,0.0472048302868565,0.2124448494246773,0.1208101851851851,-0.0001793530273437,0.079729208984375,0.0508101851851851,0.1908101851851852,-0.08,0.08,0.0333981394407079,0.0473841833142002,0.1327156404403023,0.3288960102531878,0.3500000099861695,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.03339813944070795,0.103398139440708,0.0366018605592921,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,4.0,0.1661242133485388,0.0471968844858845,0.2596457626761124,0.1214266117969821,-0.0002376245117187,0.079520625,0.0514266117969821,0.1914266117969821,-0.08,0.08,0.0446976015515567,0.0474345089976032,0.1801251376761124,0.3435383097267216,0.3500000099853679,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.04469760155155671,0.1146976015515567,0.025302398448443286,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,5.0,0.1756795957005678,0.0471884220661329,0.3068384515412895,0.1222076474622771,-0.0002951342773437,0.079254150390625,0.052207647462277,0.1922076474622771,-0.08,0.08,0.0534719482382907,0.0474835563434766,0.2275843011506645,0.3480215428338299,0.3500000099842172,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.053471948238290753,0.1234719482382908,0.016528051761709295,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,6.0,0.1833402238944535,0.0471795724008526,0.3540224745499222,0.1231481481481481,-0.0003518823242187,0.078930546875,0.0531481481481481,0.1931481481481481,-0.08,0.08,0.0601920757463053,0.0475314547250713,0.2750919276749222,0.3493942356352445,0.3500000099824861,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.06019207574630542,0.13019207574630542,0.009807924253694589,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,7.0,0.1894799573029683,0.0471704060149811,0.4011974836370289,0.1242429698216735,-0.0004078686523437,0.078550576171875,0.0542429698216735,0.1942429698216735,-0.08,0.08,0.0652369874812948,0.0475782746673248,0.3226469074651539,0.3498145317647897,0.3500000099797241,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.06523698748129479,0.13523698748129478,0.004763012518705201,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,8.0,0.1943988759085218,0.0471609676193299,0.4483631862058085,0.1254869684499314,-0.0004630932617187,0.078115,0.0554869684499313,0.1954869684499314,-0.08,0.08,0.0689119074585904,0.0476240608810486,0.3702481862058085,0.3499432195776805,0.3500000099750188,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,False,True,0.06891190745859047,0.1389119074585905,0.0010880925414095965,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,9.0,0.1983378336099402,0.047151287789811,0.4955193265298196,0.126875,-0.0005175561523437,0.077624580078125,0.0568749999999999,0.196875,-0.08,0.08,0.0714628336099402,0.0476688439421547,0.4178947464516946,0.3499826216822848,0.3500000099667314,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,True,True,0.07146283360994024,0.1414628336099403,-0.0014628336099402062,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,10.0,0.2014901439869181,0.0471413877758594,0.5426656744678796,0.1284019204389574,-0.0005712573242187,0.077080078125,0.0584019204389574,0.1984019204389575,-0.08,0.08,0.0730882235479606,0.0477126451000781,0.4655855963428796,0.3499946859578449,0.350000009951426,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,True,True,0.07308822354796066,0.14308822354796072,-0.0030882235479606224,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,11.0,0.2040109613341627,0.0471312819442972,0.5898020175146043,0.130062585733882,-0.0006241967773437,0.076482255859375,0.060062585733882,0.200062585733882,-0.08,0.08,0.0739483756002807,0.047755478721641,0.5133197616552293,0.3499983798314895,0.3500000099202992,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,True,True,0.0739483756002807,0.14394837560028068,-0.00394837560028069,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,12.0,0.2060248108298457,0.0471209792943745,0.6369281547374191,0.1318518518518518,-0.0006763745117187,0.075831875,0.0618518518518518,0.2018518518518518,-0.08,0.08,0.0741729589779938,0.0477973538060932,0.5610962797374192,0.3499995108137119,0.3500000098460801,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,True,True,0.07417295897799389,0.1441729589779939,-0.004172958977993885,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,13.0,0.2076316327911987,0.0471104845269058,0.6840438919741207,0.1337645747599451,-0.0007277905273437,0.075129697265625,0.0637645747599451,0.2037645747599451,-0.08,0.08,0.0738670580312536,0.0478382750542495,0.6089141947084957,0.3499998570505142,0.3500000096177659,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,True,True,0.0738670580312536,0.1438670580312536,-0.0038670580312535896,0.0,0.0,0.796034526618957
moderate,3,58,slack_oracle,14.0,0.2089116341536799,0.0470997988490682,0.7311490379553671,0.13579561042524,-0.0007784448242187,0.074376484375,0.06579561042524,0.20579561042524,-0.08,0.08,0.0731160237284399,0.0478782436732869,0.6567725535803671,0.3499999629041636,0.35000000854146,0.0,False,False,oracle_solution,0.0,False,0.796034526618957,True,True,0.0731160237284399,0.1431160237284399,-0.0031160237284398873,0.0,0.0,0.796034526618957
