tier,scenario_id,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,mach,altitude_m,velocity_mps,dynamic_pressure_pa,delta_flap_rad,delta_flap_raw_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,solver_status,solve_time_s,solver_failure,actuator_tau_prediction_s,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,external_disturbance_moment_nm,corridor_violation,oracle_near_feasible,alpha_error_to_center_rad,alpha_margin_low_rad,alpha_margin_high_rad,dynamic_pressure_scaled,mach_scaled,actuator_tau_s,alpha_min_rate_radps,alpha_max_rate_radps
moderate,29,84,truth_consistent_slack_oracle,13.0,0.1794992039934313,0.040513123955235,0.6043105784753611,0.1337645747599451,-0.0007277905273437,0.075129697265625,0.0637645747599451,0.2037645747599451,-0.08,0.08,0.0457346292334862,0.0412409144825787,0.529180881209736,20.693684147169208,81269.45458984375,6106.044375314271,111.78796989096593,0.3499994317348759,0.3355726363005468,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.0457346292334862,0.11573462923348621,0.024265370766513805,0.011178796989096592,1.0346842073584603,0.5,0.0019127229080933006,0.0019127229080933006
moderate,29,84,truth_consistent_slack_oracle,14.0,0.1804045824283063,0.0404849125574258,0.644809565899386,0.13579561042524,-0.0007784448242187,0.074376484375,0.06579561042524,0.20579561042524,-0.08,0.08,0.0446089720030662,0.0412633573816446,0.570433081524386,20.64899104951369,81156.47265625,6092.856871551574,113.3064302649928,0.3403815681119899,0.2912241364501481,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.044608972003066294,0.11460897200306629,0.025391027996933713,0.01133064302649928,1.0324495524756845,0.5,0.002031035665294903,0.002031035665294889
moderate,29,84,truth_consistent_slack_oracle,15.0,0.1811058939971149,0.0404569821864032,0.6852803969742329,0.1379398148148148,-0.0008283374023437,0.073572998046875,0.0679398148148148,0.2079398148148148,-0.08,0.08,0.0431660791823,0.0412853195887469,0.6117073989273579,20.60190237372883,81035.94970703125,6078.962509297259,114.95435299179198,0.3076099470040954,0.2267538888754717,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.043166079182300116,0.11316607918230011,0.02683392081769989,0.011495435299179197,1.0300951186864415,0.5,0.0021442043895747998,0.0021442043895747998
moderate,29,84,truth_consistent_slack_oracle,16.0,0.1816438441334886,0.0404296551207799,0.7257235186939538,0.1401920438957476,-0.0008774682617187,0.07272,0.0701920438957476,0.2101920438957476,-0.08,0.08,0.041451800237741,0.0413071233824987,0.6530035186939538,20.552488952527018,80908.0,6064.382189019411,116.73527714417106,0.2537059082516796,0.1498266826708953,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.041451800237741004,0.11145180023774101,0.028548199762259002,0.011673527714417107,1.027624447626351,0.5,0.0022522290809327966,0.0022522290809328105
moderate,29,84,truth_consistent_slack_oracle,17.0,0.1820513700032551,0.0404031828829747,0.7661396791197754,0.1425471536351166,-0.0009258374023437,0.071818251953125,0.0725471536351166,0.2125471536351166,-0.08,0.08,0.0395042163681385,0.0413290202853185,0.6943214271666505,20.500818503759668,80772.73779296875,6049.1358920902585,118.6530653192182,0.1844530911978234,0.0665302905867072,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.0395042163681385,0.10950421636813851,0.03049578363186148,0.01186530653192182,1.0250409251879833,0.5,0.0023551097393690046,0.002355109739368977
moderate,29,84,truth_consistent_slack_oracle,18.0,0.1823550957803391,0.0403777395996204,0.8065298407692764,0.145,-0.0009734448242187,0.070868515625,0.0749999999999999,0.215,-0.08,0.08,0.0373550957803391,0.0413511844238392,0.7356613251442764,20.44695600594777,80630.27734375,6033.242791593229,120.71191476343296,0.1058378907904126,-0.0181930290143956,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.03735509578033913,0.1073550957803392,0.0326449042196609,0.012071191476343297,1.0223478002973885,0.5,0.0024528463648832988,0.00245284636488341
moderate,29,84,truth_consistent_slack_oracle,19.0,0.1825765094508963,0.0403534280005872,0.8468951029402165,0.147545438957476,-0.0010202905273437,0.069871552734375,0.0775454389574759,0.217545438957476,-0.08,0.08,0.0350310704934203,0.0413737185279309,0.7770235502058416,20.39096400829609,80480.73291015625,6016.721343798232,122.91636885794296,0.0231506109205404,-0.1002078912038578,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.03503107049342033,0.10503107049342039,0.034968929506579705,0.012291636885794295,1.0195482004148047,0.5,0.0025454389574759984,0.0025454389574759984
moderate,29,84,truth_consistent_slack_oracle,20.0,0.1827329159823211,0.0403302865134873,0.8872366335273947,0.1501783264746228,-0.0010663745117187,0.068828125,0.0801783264746227,0.2201783264746228,-0.08,0.08,0.0325545895076983,0.041396661025206,0.8184085085273947,20.332902889650185,80324.21875,5999.589364571574,125.27132911088624,-0.0590883904957251,-0.1759134343031458,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.03255458950769835,0.10255458950769841,0.037445410492301684,0.012527132911088625,1.0166451444825093,0.5,0.002632887517146798,0.002632887517146798
moderate,29,84,truth_consistent_slack_oracle,21.0,0.1828382083918942,0.040308294009012,0.927555607638164,0.1528935185185185,-0.0011116967773437,0.067738994140625,0.0828935185185185,0.2228935185185185,-0.08,0.08,0.0299446898733757,0.0414199907863558,0.8598166134975391,20.27283107707244,80160.84912109375,5981.864093870782,127.78206776588546,-0.1369717530340056,-0.2420151177464843,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.0299446898733757,0.09994468987337571,0.04005531012662428,0.012778206776588545,1.0136415538536219,0.5,0.002715192043895809,0.002715192043895698
moderate,29,84,truth_consistent_slack_oracle,22.0,0.1829034895036954,0.0402873712569321,0.9678531495430928,0.1556858710562414,-0.0011562573242187,0.066604921875,0.0856858710562414,0.2256858710562414,-0.08,0.08,0.0272176184474539,0.0414436285811508,0.9012482276680928,20.210805232059418,79990.73828125,5963.562250691366,130.4542411089135,-0.2070006628423247,-0.2953199757195126,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.02721761844745399,0.097217618447454,0.04278238155254602,0.01304542411089135,1.0105402616029708,0.5,0.002792352537722892,0.0027923525377229197
moderate,29,84,truth_consistent_slack_oracle,23.0,0.1829375708508541,0.0402673793334341,1.0081302745992555,0.1585502400548696,-0.0012000561523437,0.065426669921875,0.0885502400548696,0.2285502400548696,-0.08,0.08,0.0243873307959844,0.0414674354857779,0.9427036046773806,20.146880410522424,79814.00048828125,5944.700080271976,133.29390353693006,-0.26588020476045,-0.3325303961094193,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.024387330795984513,0.0943873307959845,0.045612669204015494,0.013329390353693005,1.0073440205261213,0.5,0.0028643689986282,0.002864368998628186
moderate,29,84,truth_consistent_slack_oracle,24.0,0.1829473745499413,0.0402481248092809,1.0483878327324685,0.1614814814814814,-0.0012430932617187,0.064205,0.0914814814814814,0.2314814814814814,-0.08,0.08,0.0214658930684598,0.0414912180709997,0.9841828327324684,20.08111020126924,79630.75,5925.293394955936,136.3075224379013,-0.3103136656597628,-0.3499992318007143,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.021465893068459918,0.09146589306845991,0.04853410693154009,0.01363075224379013,1.004055510063462,0.5,0.0029312414266118025,0.0029312414266118025
moderate,29,84,truth_consistent_slack_oracle,25.0,0.1829382446986097,0.0402293273572717,1.0886264400832026,0.164474451303155,-0.0012853686523437,0.062940673828125,0.0944744513031549,0.234474451303155,-0.08,0.08,0.0184637933954547,0.0415146960096154,1.0256857662550776,20.01354684669993,79441.10107421875,5905.35760980471,139.50199392159428,-0.3367707097537305,-0.3499998331038773,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.01846379339545473,0.08846379339545479,0.051536206604545304,0.013950199392159428,1.0006773423349966,0.5,0.002992969821673505,0.0029929698216736023
moderate,29,84,truth_consistent_slack_oracle,26.0,0.1829141945813046,0.0402106891955475,1.1288464075481992,0.1675240054869684,-0.0013268823242187,0.061634453125,0.0975240054869684,0.2375240054869684,-0.08,0.08,0.0153901890943362,0.0415375715197663,1.0672119544231993,19.94424134865979,79245.16796875,5884.907773831726,142.884659432733,-0.345590125320495,-0.3499998510814967,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.015390189094336204,0.0853901890943362,0.0546098109056638,0.0142884659432733,0.9972120674329895,0.5,0.003049554183813488,0.003049554183813391
moderate,29,84,truth_consistent_slack_oracle,27.0,0.1828782169556152,0.040192109655461,1.1690477928291303,0.170625,-0.0013676342773437,0.060287099609375,0.1006249999999999,0.240625,-0.08,0.08,0.0122532169556152,0.0415597439328048,1.1087606932197551,19.87324356180684,79043.06494140625,5863.958597552136,146.46332327194656,-0.3485299424944961,-0.3499998601523348,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.012253216955615265,0.08225321695561531,0.0577467830443848,0.014646332327194657,0.9936621780903421,0.5,0.003100994513031502,0.003100994513031613
moderate,29,84,truth_consistent_slack_oracle,28.0,0.1828326873547778,0.040173555545566,1.2092306203999612,0.1737722908093278,-0.0014076245117187,0.058899375,0.1037722908093278,0.2437722908093278,-0.08,0.08,0.00906039654545,0.0415811800572848,1.1503312453999612,19.800602276399943,78834.90625,5842.524477410941,150.24627104488704,-0.3495098875997219,-0.3499998625587166,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.009060396545450017,0.07906039654545001,0.06093960345454999,0.015024627104488705,0.9900301138199972,0.5,0.0031472908093279073,0.0031472908093277963
moderate,29,84,truth_consistent_slack_oracle,29.0,0.1827795043987965,0.0401550168500219,1.2493949046696278,0.1769607338820301,-0.0014468530273437,0.057472041015625,0.1069607338820301,0.2469607338820302,-0.08,0.08,0.0058187705167663,0.0416018698773656,1.191922863654003,19.726365292062432,78620.80615234375,5820.619517548277,154.2422890555731,-0.3498365375723851,-0.3499998586818509,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.005818770516766353,0.0758187705167664,0.06418122948323368,0.015424228905557311,0.9863182646031217,0.5,0.0031884430727023017,0.003188443072702385
moderate,29,84,truth_consistent_slack_oracle,30.0,0.1827201903638336,0.0401364915906414,1.2895406580032005,0.1801851851851852,-0.0014853198242187,0.056005859375,0.1101851851851851,0.2501851851851852,-0.08,0.08,0.0025350051786484,0.0416218114148602,1.2335347986282004,19.65057948379968,78400.87890625,5798.257549279098,158.46068465610264,-0.349945418312029,-0.3499998472906749,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,0.002535005178648464,0.07253500517864851,0.06746499482135157,0.015846068465610263,0.9825289741899841,0.5,0.0032244513031549904,0.0032244513031549904
moderate,29,84,truth_consistent_slack_oracle,31.0,0.1826559677890753,0.0401179806618416,1.3296678935790918,0.1834405006858711,-0.0015230249023437,0.054501591796875,0.113440500685871,0.2534405006858711,-0.08,0.08,-0.0007845328967957,0.0416410055641854,1.2751663017822168,19.573290861329905,78175.23876953125,5775.452148599784,162.9113075611962,-0.3499817042977929,-0.349999824638398,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,-0.0007845328967957255,0.06921546710320431,0.07078453289679579,0.01629113075611962,0.9786645430664953,0.5,0.003255315500685904,0.003255315500685918
moderate,29,84,truth_consistent_slack_oracle,32.0,0.1825878195661949,0.0400994860789183,1.3697766264952809,0.186721536351166,-0.0015599682617187,0.0529599999999999,0.116721536351166,0.256721536351166,-0.08,0.08,-0.004133716784971,0.0416594543406371,1.316816626495281,19.494544622611564,77944.0,5752.216651982374,167.60457213238928,-0.349993784524863,-0.3499997239306568,0.0,False,False,oracle_solution,0.0,False,0.5,1.0696294716783743,1.1200610988195503,1.099715581772791,1.1535742191160263,-420.93059440356905,False,True,-0.004133716784971098,0.06586628321502891,0.0741337167849711,0.01676045721323893,0.9747272311305781,0.5,0.0032810356652950012,0.003281035665294918
